Timestamp,Ozone_ppb,Cell_Temperature_K,Cell_Pressure_torr,Photodiode_Voltage_V,Power_Supply_V,Latitude,Longitude,Altitude_m,GPS_Quality,Date,Time
2026-01-07 13:50:58,17.7,309.8,744.5,1.4992,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:56:28
2026-01-07 13:51:08,18.6,309.8,745.7,1.4992,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:56:38
2026-01-07 13:51:18,24.3,309.9,744.7,1.4992,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:56:48
2026-01-07 13:51:28,29.2,309.9,746.1,1.4992,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:56:58
2026-01-07 13:51:38,24.6,309.8,744.9,1.4991,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:08
2026-01-07 13:51:48,22.9,309.9,746.1,1.4990,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:18
2026-01-07 13:51:58,22.3,309.9,745.1,1.4989,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:28
2026-01-07 13:52:08,17.4,309.9,745.4,1.4988,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:38
2026-01-07 13:52:18,15.3,309.9,744.3,1.4987,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:48
2026-01-07 13:52:28,16.1,309.9,744.1,1.4985,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:57:58
2026-01-07 13:52:38,20.2,309.9,746.0,1.4982,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:08
2026-01-07 13:52:48,24.6,309.9,744.1,1.4979,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:18
2026-01-07 13:52:58,27.3,309.9,745.6,1.4977,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:28
2026-01-07 13:53:08,26.8,309.9,745.4,1.4974,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:38
2026-01-07 13:53:18,24.6,309.9,745.8,1.4973,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:48
2026-01-07 13:53:28,21.3,309.9,745.1,1.4972,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:58:58
2026-01-07 13:53:38,21.2,309.9,745.6,1.4971,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:59:08
2026-01-07 13:53:48,25.9,309.9,746.1,1.4970,12.2,0000.00000,00000.00000,0.0,0,07/01/26,13:59:18
