Timestamp,Ozone_ppb,Cell_Temperature_K,Cell_Pressure_torr,Photodiode_Voltage_V,Power_Supply_V,Latitude,Longitude,Altitude_m,GPS_Quality,Date,Time
2026-01-12 11:30:45,18.1,308.1,739.1,1.5117,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:36:42
2026-01-12 11:30:55,17.7,308.1,739.2,1.5122,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:36:52
2026-01-12 11:31:05,16.6,308.1,739.2,1.5127,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:02
2026-01-12 11:31:15,14.6,308.1,740.3,1.5132,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:12
2026-01-12 11:31:25,14.8,308.1,740.5,1.5136,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:22
2026-01-12 11:31:35,16.1,308.1,740.0,1.5141,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:32
2026-01-12 11:31:45,16.4,308.1,739.2,1.5146,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:42
2026-01-12 11:31:55,13.3,308.1,740.5,1.5150,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:37:52
2026-01-12 11:32:05,12.2,308.1,740.4,1.5155,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:02
2026-01-12 11:32:15,15.6,308.1,739.2,1.5159,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:12
2026-01-12 11:32:25,17.5,308.1,740.5,1.5163,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:22
2026-01-12 11:32:35,16.6,308.2,739.2,1.5167,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:32
2026-01-12 11:32:45,16.5,308.2,740.5,1.5171,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:42
2026-01-12 11:32:55,16.8,308.2,739.5,1.5175,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:38:52
2026-01-12 11:33:05,13.9,308.2,740.1,1.5179,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:02
2026-01-12 11:33:15,12.8,308.2,739.3,1.5183,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:12
2026-01-12 11:33:25,12.4,308.2,739.4,1.5187,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:22
2026-01-12 11:33:35,10.9,308.2,739.6,1.5191,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:32
2026-01-12 11:33:45,10.5,308.2,739.0,1.5194,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:42
2026-01-12 11:33:55,11.1,308.2,740.6,1.5198,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:39:52
2026-01-12 11:34:05,12.2,308.2,739.4,1.5201,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:02
2026-01-12 11:34:15,12.4,308.2,739.8,1.5205,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:12
2026-01-12 11:34:25,12.1,308.2,739.2,1.5208,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:22
2026-01-12 11:34:35,10.7,308.2,739.1,1.5211,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:32
2026-01-12 11:34:45,11.5,308.2,740.2,1.5214,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:42
2026-01-12 11:34:55,12.9,308.2,740.2,1.5217,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:40:52
2026-01-12 11:35:05,12.8,308.2,740.8,1.5219,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:02
2026-01-12 11:35:15,14.4,308.3,739.6,1.5221,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:12
2026-01-12 11:35:25,15.8,308.3,740.0,1.5222,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:22
2026-01-12 11:35:35,15.6,308.3,739.8,1.5225,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:32
2026-01-12 11:35:45,14.8,308.3,739.4,1.5227,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:42
2026-01-12 11:35:55,14.5,308.3,740.4,1.5230,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:41:52
2026-01-12 11:36:05,15.9,308.3,740.0,1.5232,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:02
2026-01-12 11:36:15,16.1,308.3,740.2,1.5235,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:12
2026-01-12 11:36:25,14.5,308.3,739.3,1.5238,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:22
2026-01-12 11:36:35,13.1,308.3,740.5,1.5240,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:32
2026-01-12 11:36:45,12.8,308.3,739.4,1.5243,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:42
2026-01-12 11:36:55,13.5,308.3,739.1,1.5246,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:42:52
2026-01-12 11:37:05,13.5,308.3,739.2,1.5248,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:02
2026-01-12 11:37:15,15.8,308.3,739.1,1.5251,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:12
2026-01-12 11:37:25,16.8,308.3,740.3,1.5253,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:22
2026-01-12 11:37:35,16.4,308.3,739.1,1.5256,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:32
2026-01-12 11:37:45,18.3,308.3,739.8,1.5258,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:42
2026-01-12 11:37:55,17.9,308.4,739.7,1.5261,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:43:52
2026-01-12 11:38:05,16.5,308.3,739.6,1.5263,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:02
2026-01-12 11:38:15,16.8,308.4,739.9,1.5265,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:12
2026-01-12 11:38:25,14.9,308.4,739.4,1.5268,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:22
2026-01-12 11:38:35,14.3,308.4,740.7,1.5270,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:32
2026-01-12 11:38:45,17.2,308.4,739.5,1.5272,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:42
2026-01-12 11:38:55,19.2,308.4,740.0,1.5275,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:44:52
2026-01-12 11:39:05,18.9,308.4,740.2,1.5277,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:02
2026-01-12 11:39:15,19.4,308.4,739.5,1.5280,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:12
2026-01-12 11:39:25,19.2,308.4,739.2,1.5282,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:22
2026-01-12 11:39:35,17.3,308.4,739.8,1.5284,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:32
2026-01-12 11:39:45,18.4,308.4,740.2,1.5286,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:42
2026-01-12 11:39:55,20.1,308.4,739.6,1.5289,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:45:52
2026-01-12 11:40:05,18.9,308.5,739.2,1.5291,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:02
2026-01-12 11:40:15,17.8,308.4,739.2,1.5293,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:12
2026-01-12 11:40:25,17.1,308.4,739.2,1.5296,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:22
2026-01-12 11:40:35,15.5,308.5,740.7,1.5298,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:32
2026-01-12 11:40:45,15.7,308.5,739.3,1.5300,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:42
2026-01-12 11:40:55,16.7,308.5,740.7,1.5302,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:46:52
2026-01-12 11:41:05,17.6,308.5,740.8,1.5304,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:02
2026-01-12 11:41:15,18.7,308.5,739.3,1.5306,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:12
2026-01-12 11:41:25,20.1,308.5,740.1,1.5308,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:22
2026-01-12 11:41:35,19.1,308.5,739.0,1.5310,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:32
2026-01-12 11:41:45,19.1,308.5,738.9,1.5312,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:42
2026-01-12 11:41:55,19.1,308.5,739.6,1.5314,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:47:52
2026-01-12 11:42:05,17.7,308.5,740.8,1.5316,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:02
2026-01-12 11:42:15,19.8,308.5,740.7,1.5318,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:12
2026-01-12 11:42:25,19.9,308.5,740.9,1.5319,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:22
2026-01-12 11:42:35,18.6,308.6,739.7,1.5321,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:32
2026-01-12 11:42:45,17.5,308.6,739.3,1.5323,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:42
2026-01-12 11:42:55,16.5,308.6,739.4,1.5325,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:48:52
2026-01-12 11:43:05,17.6,308.6,739.7,1.5326,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:02
2026-01-12 11:43:15,18.8,308.6,739.1,1.5328,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:12
2026-01-12 11:43:25,20.5,308.6,740.7,1.5329,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:22
2026-01-12 11:43:35,18.8,308.6,740.5,1.5331,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:32
2026-01-12 11:43:45,15.7,308.6,739.4,1.5332,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:42
2026-01-12 11:43:55,14.9,308.6,740.7,1.5334,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:49:52
2026-01-12 11:44:05,16.9,308.6,740.3,1.5335,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:02
2026-01-12 11:44:15,18.4,308.6,739.3,1.5337,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:12
2026-01-12 11:44:25,17.3,308.6,740.0,1.5338,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:22
2026-01-12 11:44:35,19.3,308.6,740.1,1.5340,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:32
2026-01-12 11:44:45,20.4,308.6,740.3,1.5341,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:42
2026-01-12 11:44:55,20.7,308.7,740.0,1.5342,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:50:52
2026-01-12 11:45:05,20.6,308.7,739.6,1.5344,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:02
2026-01-12 11:45:15,20.4,308.7,739.5,1.5345,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:12
2026-01-12 11:45:25,21.1,308.7,739.8,1.5346,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:22
2026-01-12 11:45:35,19.3,308.7,739.4,1.5347,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:32
2026-01-12 11:45:45,17.7,308.7,740.2,1.5348,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:42
2026-01-12 11:45:55,17.5,308.7,739.5,1.5348,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:51:52
2026-01-12 11:46:05,16.9,308.7,739.1,1.5349,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:02
2026-01-12 11:46:15,18.9,308.7,739.3,1.5349,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:12
2026-01-12 11:46:25,20.4,308.7,740.1,1.5350,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:22
2026-01-12 11:46:35,19.5,308.7,740.1,1.5350,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:32
2026-01-12 11:46:45,20.5,308.7,739.6,1.5351,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:42
2026-01-12 11:46:55,20.8,308.7,739.7,1.5351,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:52:52
2026-01-12 11:47:05,20.2,308.8,739.1,1.5353,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:02
2026-01-12 11:47:15,19.3,308.7,739.7,1.5354,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:12
2026-01-12 11:47:25,18.8,308.7,740.8,1.5355,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:22
2026-01-12 11:47:35,19.3,308.8,739.4,1.5356,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:32
2026-01-12 11:47:45,17.7,308.8,740.5,1.5357,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:42
2026-01-12 11:47:55,15.8,308.8,740.3,1.5358,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:53:52
2026-01-12 11:48:05,16.9,308.8,740.4,1.5359,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:02
2026-01-12 11:48:15,18.6,308.8,739.5,1.5360,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:12
2026-01-12 11:48:25,21.8,308.8,740.2,1.5361,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:22
2026-01-12 11:48:35,23.4,308.8,740.8,1.5362,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:32
2026-01-12 11:48:45,21.6,308.8,739.5,1.5362,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:42
2026-01-12 11:48:55,21.4,308.8,740.1,1.5363,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:54:52
2026-01-12 11:49:05,21.2,308.8,740.3,1.5364,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:02
2026-01-12 11:49:15,18.3,308.8,739.6,1.5365,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:12
2026-01-12 11:49:25,15.4,308.8,740.0,1.5366,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:22
2026-01-12 11:49:35,14.8,308.9,739.5,1.5367,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:32
2026-01-12 11:49:45,16.3,308.9,739.3,1.5367,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:42
2026-01-12 11:49:55,17.5,308.8,739.2,1.5368,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:55:52
2026-01-12 11:50:05,18.2,308.9,740.0,1.5368,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:02
2026-01-12 11:50:15,19.5,308.9,740.6,1.5369,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:12
2026-01-12 11:50:25,19.4,308.9,740.5,1.5369,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:22
2026-01-12 11:50:35,18.6,308.9,740.2,1.5370,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:32
2026-01-12 11:50:45,17.9,308.9,740.7,1.5371,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:42
2026-01-12 11:50:55,17.9,308.9,739.4,1.5372,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:56:52
2026-01-12 11:51:05,17.8,308.9,740.6,1.5372,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:02
2026-01-12 11:51:15,18.8,308.9,740.6,1.5373,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:12
2026-01-12 11:51:25,18.6,308.9,740.5,1.5373,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:22
2026-01-12 11:51:35,18.5,308.9,739.2,1.5374,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:32
2026-01-12 11:51:45,21.5,308.9,740.4,1.5374,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:42
2026-01-12 11:51:55,23.2,308.9,739.8,1.5375,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:57:52
2026-01-12 11:52:05,22.3,308.9,740.3,1.5376,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:02
2026-01-12 11:52:15,19.3,308.9,739.9,1.5376,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:12
2026-01-12 11:52:25,18.1,308.9,739.4,1.5377,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:22
2026-01-12 11:52:35,18.6,309.0,740.3,1.5378,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:32
2026-01-12 11:52:45,18.7,308.9,740.0,1.5378,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:42
2026-01-12 11:52:55,19.9,308.9,740.0,1.5379,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:58:52
2026-01-12 11:53:05,20.1,308.9,738.9,1.5380,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:02
2026-01-12 11:53:15,18.8,309.0,739.3,1.5380,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:12
2026-01-12 11:53:25,20.6,309.0,739.2,1.5381,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:22
2026-01-12 11:53:35,20.1,309.0,740.6,1.5382,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:32
2026-01-12 11:53:45,16.8,309.0,739.8,1.5383,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:42
2026-01-12 11:53:55,14.9,309.0,740.5,1.5383,12.2,0000.00000,00000.00000,0.0,0,12/01/26,11:59:52
2026-01-12 11:54:05,15.2,309.0,740.2,1.5384,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:02
2026-01-12 11:54:15,17.6,309.0,739.8,1.5385,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:12
2026-01-12 11:54:25,18.3,309.0,739.5,1.5385,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:22
2026-01-12 11:54:35,18.5,309.0,739.3,1.5386,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:32
2026-01-12 11:54:45,20.1,309.0,739.4,1.5386,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:42
2026-01-12 11:54:55,21.3,309.0,740.2,1.5387,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:00:52
2026-01-12 11:55:05,22.3,309.0,739.2,1.5387,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:02
2026-01-12 11:55:15,23.2,309.0,740.7,1.5388,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:12
2026-01-12 11:55:25,22.3,309.0,739.1,1.5389,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:22
2026-01-12 11:55:35,21.5,309.0,740.7,1.5389,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:32
2026-01-12 11:55:45,22.4,309.0,739.3,1.5390,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:42
2026-01-12 11:55:55,21.5,309.0,739.9,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:01:52
2026-01-12 11:56:05,19.7,309.1,739.1,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:02
2026-01-12 11:56:15,15.9,309.1,739.8,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:12
2026-01-12 11:56:25,14.9,309.0,739.7,1.5391,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:22
2026-01-12 11:56:35,17.9,309.1,740.1,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:32
2026-01-12 11:56:45,17.6,309.1,739.3,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:42
2026-01-12 11:56:55,17.9,309.1,739.8,1.5392,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:02:52
2026-01-12 11:57:05,16.8,309.1,740.4,1.5393,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:02
2026-01-12 11:57:15,14.6,309.1,740.2,1.5393,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:12
2026-01-12 11:57:25,14.9,309.1,738.7,1.5394,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:22
2026-01-12 11:57:35,17.5,309.1,739.6,1.5395,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:32
2026-01-12 11:57:45,16.9,309.1,740.0,1.5395,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:42
2026-01-12 11:57:55,14.5,309.2,739.4,1.5396,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:03:52
2026-01-12 11:58:05,14.4,309.1,740.0,1.5397,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:02
2026-01-12 11:58:15,13.4,309.2,739.5,1.5397,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:12
2026-01-12 11:58:25,13.1,309.2,739.2,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:22
2026-01-12 11:58:35,14.4,309.1,740.7,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:32
2026-01-12 11:58:45,15.1,309.2,740.1,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:42
2026-01-12 11:58:55,16.7,309.2,739.0,1.5398,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:04:52
2026-01-12 11:59:05,20.1,309.2,739.9,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:02
2026-01-12 11:59:15,19.8,309.2,739.7,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:12
2026-01-12 11:59:25,19.9,309.2,740.6,1.5399,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:22
2026-01-12 11:59:35,21.5,309.2,739.4,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:32
2026-01-12 11:59:45,19.9,309.2,739.8,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:42
2026-01-12 11:59:55,20.2,309.3,740.6,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:05:52
2026-01-12 12:00:05,21.7,309.2,740.1,1.5400,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:02
2026-01-12 12:00:15,21.2,309.2,740.1,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:12
2026-01-12 12:00:25,21.1,309.2,739.1,1.5401,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:22
2026-01-12 12:00:35,20.7,309.3,739.5,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:32
2026-01-12 12:00:45,20.3,309.3,740.7,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:42
2026-01-12 12:00:55,21.1,309.3,739.7,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:06:52
2026-01-12 12:01:05,20.8,309.3,740.0,1.5402,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:02
2026-01-12 12:01:15,20.8,309.3,740.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:12
2026-01-12 12:01:25,20.9,309.3,740.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:22
2026-01-12 12:01:35,20.7,309.3,739.2,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:32
2026-01-12 12:01:45,22.6,309.3,740.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:42
2026-01-12 12:01:55,22.9,309.3,739.4,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:07:52
2026-01-12 12:02:05,22.4,309.3,739.7,1.5403,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:02
2026-01-12 12:02:15,22.6,309.3,739.2,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:12
2026-01-12 12:02:25,20.5,309.3,740.6,1.5404,12.2,0000.00000,00000.00000,0.0,0,12/01/26,12:08:22
