Timestamp,ErrorNumber,ErrorInstance,ErrorParameter,ErrorText,LDD_ActualOutputCurrent,LDD_ActualOutputVoltage,LDD_ActualOutputCurrentRaw,LDD_ActualAnodeVoltage,LDD_ActualCathodeVoltage,LDD_NominalOutputCurrentRamp,TEC_TargetObjectTemperature,TEC_NominalObjectTemperatureRamp,TEC_ThermalPowerModelCurrent,TEC_ActualOutputCurrent,TEC_ActualOutputVoltage,TEC_ObjectTemperature,TEC_SinkTemperature,AnalogVoltageInputRawADC,AnalogVoltageInput,LaserPower,OutputLevel,DriverInputVoltage,Internal8V,Internal5V,Internal3V3,InternalMinus3V3,DeviceTemperature,PowerstageTemperature
2026-02-09 07:33:11,0,0,0,,1.40,3.59,30430,4.53,0.95,1.40,35.00,35.00,0.00,0.13,-0.05,50.31,-71.40,1,-0.00,0.00,1.00,12.09,7.89,4.99,3.20,-3.28,57.20,57.20
2026-02-09 07:33:11,0,0,0,,1.40,3.59,30443,4.55,0.93,1.40,35.00,50.31,-0.73,-0.90,-4.01,50.31,-55.97,1,0.00,0.00,1.00,12.11,7.90,4.99,3.20,-3.29,57.18,57.18
2026-02-09 07:33:11,0,0,0,,1.40,3.60,30440,4.55,0.93,1.40,35.00,50.30,-0.65,-0.65,-3.10,50.31,-51.61,2,-0.00,0.00,1.00,12.11,7.89,4.99,3.20,-3.28,57.20,57.20
2026-02-09 07:33:12,0,0,0,,1.40,3.60,30441,4.55,0.94,1.40,35.00,50.30,-0.84,-0.81,-3.71,50.32,-65.07,1,0.00,0.00,1.00,12.09,7.90,4.99,3.20,-3.28,57.23,57.23
2026-02-09 07:33:12,0,0,0,,1.40,3.59,30445,4.54,0.94,1.40,35.00,50.30,-0.73,-0.80,-3.48,50.32,-50.02,1,-0.00,0.00,1.00,12.11,7.89,4.99,3.20,-3.29,57.20,57.19
2026-02-09 07:33:12,0,0,0,,1.40,3.60,30439,4.54,0.94,1.40,35.00,50.30,-0.56,-0.55,-2.73,50.33,-48.29,2,-0.00,0.00,1.00,12.12,7.90,4.99,3.20,-3.28,57.21,57.21
2026-02-09 07:33:12,0,0,0,,1.40,3.59,30441,4.54,0.94,1.40,35.00,50.30,-0.68,-0.70,-3.34,50.33,-54.84,1,-0.00,0.00,1.00,12.11,7.89,4.99,3.20,-3.29,57.14,57.14
2026-02-09 07:33:13,0,0,0,,1.40,3.59,30438,4.54,0.94,1.40,35.00,50.30,-0.23,-0.31,-1.85,50.33,-29.31,1,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,57.15,57.15
2026-02-09 07:33:13,0,0,0,,1.40,3.60,30437,4.55,0.94,1.40,35.00,50.30,-0.23,-0.23,-1.49,50.34,-30.22,1,-0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.29,57.15,57.15
2026-02-09 07:33:13,0,0,0,,1.40,3.60,30441,4.55,0.94,1.40,35.00,50.30,-0.28,-0.26,-1.61,50.35,-36.59,1,-0.00,0.00,1.00,12.13,7.89,5.00,3.20,-3.28,57.17,57.17
2026-02-09 07:33:13,0,0,0,,1.40,3.59,30435,4.55,0.94,1.40,35.00,50.29,-0.40,-0.31,-2.01,50.35,-43.06,1,-0.00,0.00,1.00,12.13,7.90,5.00,3.20,-3.28,57.15,57.15
2026-02-09 07:33:13,0,0,0,,1.40,3.60,30435,4.55,0.94,1.40,35.00,50.29,-0.36,-0.40,-2.15,50.36,-42.50,1,-0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.28,57.18,57.18
2026-02-09 07:33:14,0,0,0,,1.40,3.60,30438,4.54,0.94,1.40,35.00,50.29,-0.41,-0.40,-2.15,50.37,-48.44,1,-0.00,0.00,1.00,12.13,7.90,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:14,0,0,0,,1.40,3.59,30431,4.54,0.94,1.40,35.00,35.00,0.00,0.15,-0.06,50.38,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.16,57.16
2026-02-09 07:33:14,0,0,0,,1.40,3.59,30437,4.53,0.95,1.40,35.00,35.00,0.00,0.14,-0.05,50.40,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.17,57.18
2026-02-09 07:33:14,0,0,0,,1.40,3.60,30433,4.55,0.94,1.40,35.00,35.00,0.00,-0.66,-0.06,50.40,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:15,0,0,0,,1.40,3.59,30436,4.53,0.95,1.40,35.00,35.00,0.00,0.14,-0.06,50.42,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:15,0,0,0,,1.40,3.59,30446,4.53,0.95,1.40,35.00,35.00,0.00,-0.93,-4.09,50.43,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,57.21,57.21
2026-02-09 07:33:15,0,0,0,,1.40,3.60,30432,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.06,50.44,nan,2,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,57.21,57.21
2026-02-09 07:33:15,0,0,0,,1.40,3.59,30434,4.53,0.96,1.40,35.00,35.00,0.00,0.15,-0.06,50.44,nan,1,0.00,0.00,1.00,12.11,7.89,5.00,3.20,-3.29,57.16,57.16
2026-02-09 07:33:16,0,0,0,,1.40,3.59,30434,4.53,0.95,1.40,35.00,35.00,0.00,0.15,-0.06,50.46,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.13,57.13
2026-02-09 07:33:16,0,0,0,,1.40,3.59,30446,4.55,0.94,1.40,35.00,35.00,0.00,-0.87,-2.86,50.46,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.06,57.06
2026-02-09 07:33:16,0,0,0,,1.40,3.58,30436,4.53,0.96,1.40,35.00,35.00,0.00,0.14,-0.06,50.47,nan,1,0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.07,57.07
2026-02-09 07:33:16,0,0,0,,1.40,3.59,30433,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.05,50.47,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.29,57.05,57.05
2026-02-09 07:33:16,0,0,0,,1.40,3.59,30435,4.53,0.96,1.40,35.00,35.00,0.00,0.14,-0.04,50.48,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,57.08,57.09
2026-02-09 07:33:17,0,0,0,,1.40,3.59,30436,4.54,0.95,1.40,35.00,35.00,0.00,0.13,-0.06,50.48,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,57.09,57.09
2026-02-09 07:33:17,0,0,0,,1.40,3.59,30439,4.54,0.94,1.40,35.00,50.49,-1.00,0.13,-1.65,50.49,-54.17,2,0.00,0.00,1.00,12.08,7.89,4.99,3.20,-3.28,57.09,57.09
2026-02-09 07:33:17,0,0,0,,1.40,3.59,30451,4.54,0.94,1.40,35.00,50.49,-0.96,-0.88,-3.95,50.49,-53.22,1,-0.00,0.00,1.00,12.08,7.89,4.99,3.20,-3.28,57.08,57.08
2026-02-09 07:33:17,0,0,0,,1.40,3.59,30450,4.54,0.94,1.40,35.00,50.49,-0.93,-0.93,-4.22,50.50,-50.86,2,-0.00,0.00,1.00,12.10,7.89,4.99,3.20,-3.28,57.12,57.12
2026-02-09 07:33:18,0,0,0,,1.40,3.59,30444,4.54,0.95,1.40,35.00,50.49,-0.71,-0.71,-3.38,50.50,-45.52,1,-0.00,0.00,1.00,12.11,7.89,4.99,3.20,-3.28,57.10,57.10
2026-02-09 07:33:18,0,0,0,,1.40,3.59,30440,4.53,0.94,1.40,35.00,50.49,-0.61,-0.70,-3.35,50.50,-38.94,2,0.00,0.00,1.00,12.12,7.89,4.99,3.20,-3.28,57.06,57.06
2026-02-09 07:33:18,0,0,0,,1.40,3.59,30443,4.53,0.96,1.40,35.00,50.48,-0.49,-0.51,-2.60,50.50,-32.20,2,-0.00,0.00,1.00,12.12,7.89,5.00,3.20,-3.28,57.06,57.06
2026-02-09 07:33:18,0,0,0,,1.40,3.59,30439,4.53,0.95,1.40,35.00,50.48,-0.49,-0.49,-2.54,50.50,-35.65,1,-0.00,0.00,1.00,12.12,7.89,5.00,3.20,-3.28,57.06,57.06
2026-02-09 07:33:19,0,0,0,,1.40,3.59,30441,4.53,0.95,1.40,35.00,50.48,-0.44,-0.55,-2.76,50.50,-29.94,2,0.00,0.00,1.00,12.12,7.89,4.99,3.20,-3.28,57.08,57.08
2026-02-09 07:33:19,0,0,0,,1.40,3.59,30442,4.53,0.95,1.40,35.00,50.48,-0.43,-0.41,-2.23,50.51,-30.98,2,0.00,0.00,1.00,12.12,7.89,4.99,3.20,-3.29,57.11,57.11
2026-02-09 07:33:19,0,0,0,,1.40,3.59,30438,4.55,0.94,1.40,35.00,50.48,-0.36,-0.37,-2.06,50.52,-28.24,2,0.00,0.00,1.00,12.13,7.90,4.99,3.20,-3.28,57.12,57.12
2026-02-09 07:33:19,0,0,0,,1.40,3.60,30436,4.55,0.94,1.40,35.00,50.48,-0.31,-0.31,-1.85,50.52,-25.61,1,0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.28,57.13,57.13
2026-02-09 07:33:19,0,0,0,,1.40,3.60,30441,4.54,0.94,1.40,35.00,50.47,-0.44,-0.27,-1.68,50.52,-29.50,1,0.00,0.00,1.00,12.12,7.89,4.99,3.20,-3.28,57.16,57.16
2026-02-09 07:33:20,0,0,0,,1.40,3.60,30442,4.54,0.94,1.40,35.00,50.47,-0.69,-0.53,-2.66,50.54,-56.24,2,-0.00,0.00,1.00,12.11,7.89,4.99,3.20,-3.28,57.18,57.18
2026-02-09 07:33:20,0,0,0,,1.40,3.59,30432,4.54,0.94,1.40,35.00,35.00,0.00,0.16,-0.06,50.55,nan,1,0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:20,0,0,0,,1.40,3.59,30434,4.54,0.95,1.40,35.00,35.00,0.00,0.15,-0.06,50.57,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:20,0,0,0,,1.40,3.60,30436,4.54,0.94,1.40,35.00,35.00,0.00,0.15,-0.05,50.58,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.19,57.19
2026-02-09 07:33:21,0,0,0,,1.40,3.59,30436,4.53,0.95,1.40,35.00,35.00,0.00,0.14,-0.06,50.59,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.18,57.18
2026-02-09 07:33:21,0,0,0,,1.40,3.60,30437,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.05,50.60,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.18,57.18
2026-02-09 07:33:21,0,0,0,,1.40,3.58,30438,4.53,0.95,1.40,35.00,35.00,0.00,0.14,-0.05,50.61,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.19,57.20
2026-02-09 07:33:21,0,0,0,,1.40,3.59,30434,4.54,0.94,1.40,35.00,35.00,-1.00,0.14,-0.05,50.62,-56.33,1,-0.00,0.00,1.00,12.09,7.90,5.00,3.20,-3.28,57.20,57.20
2026-02-09 07:33:22,0,0,0,,1.40,3.60,30434,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.06,50.63,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.20,57.20
2026-02-09 07:33:22,0,0,0,,1.40,3.59,30437,4.54,0.94,1.40,35.00,35.00,0.00,0.14,-0.05,50.64,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.21,57.21
2026-02-09 07:33:22,0,0,0,,1.40,3.58,30439,4.53,0.95,1.40,35.00,35.00,0.00,0.13,-0.04,50.64,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.22,57.22
2026-02-09 07:33:22,0,0,0,,1.40,3.60,30436,4.55,0.94,1.40,35.00,35.00,0.00,0.13,-0.06,50.65,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.23,57.23
2026-02-09 07:33:22,0,0,0,,1.40,3.59,30434,4.53,0.96,1.40,35.00,35.00,0.00,0.13,-0.05,50.65,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.24,57.24
2026-02-09 07:33:23,0,0,0,,1.40,3.60,30437,4.55,0.94,1.40,35.00,35.00,0.00,0.13,-0.06,50.65,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.25,57.25
2026-02-09 07:33:23,0,0,0,,1.40,3.58,30439,4.53,0.96,1.40,35.00,35.00,0.00,0.13,-0.06,50.66,nan,2,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.26,57.26
2026-02-09 07:33:23,0,0,0,,1.40,3.60,30436,4.55,0.94,1.40,35.00,35.00,0.00,0.13,-0.06,50.66,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.26,57.26
2026-02-09 07:33:23,0,0,0,,1.40,3.59,30438,4.54,0.94,1.40,35.00,35.00,0.00,0.13,-0.06,50.66,nan,2,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.26,57.27
2026-02-09 07:33:24,0,0,0,,1.40,3.59,30431,4.53,0.95,1.40,35.00,50.65,-0.07,-0.06,-0.75,50.65,46.90,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.27,57.27
2026-02-09 07:33:24,0,0,0,,1.40,3.59,30437,4.54,0.94,1.40,35.00,50.65,-0.08,-0.08,-0.82,50.65,46.83,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.24,57.24
2026-02-09 07:33:24,0,0,0,,1.40,3.59,30437,4.55,0.94,1.40,35.00,35.00,0.00,0.12,-0.07,50.65,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.24,57.24
2026-02-09 07:33:24,0,0,0,,1.40,3.59,30451,4.54,0.94,1.40,35.00,50.65,-0.97,-0.98,-4.29,50.64,-48.97,2,0.00,0.00,1.00,12.08,7.89,5.00,3.20,-3.28,57.27,57.27
2026-02-09 07:33:25,0,0,0,,1.40,3.59,30453,4.54,0.94,1.40,35.00,50.65,-0.97,-1.00,-4.37,50.64,-47.37,1,-0.00,0.00,1.00,12.08,7.89,4.99,3.20,-3.28,57.28,57.28
2026-02-09 07:33:25,0,0,0,,1.40,3.59,30455,4.54,0.96,1.40,35.00,50.65,-0.96,-0.98,-4.40,50.64,-46.18,2,0.00,0.00,1.00,12.08,7.89,5.00,3.20,-3.28,57.29,57.29
2026-02-09 07:33:25,0,0,0,,1.40,3.58,30449,4.53,0.96,1.40,35.00,50.64,-0.97,-0.97,-4.39,50.63,-43.39,1,0.00,0.00,1.00,12.09,7.89,4.99,3.20,-3.28,57.29,57.29
2026-02-09 07:33:25,0,0,0,,1.40,3.60,30453,4.53,0.95,1.40,35.00,50.64,-1.00,-0.99,-4.49,50.62,-49.52,2,-0.00,0.00,1.00,12.08,7.89,5.00,3.20,-3.28,57.28,57.28
2026-02-09 07:33:25,0,0,0,,1.40,3.59,30453,4.53,0.95,1.40,35.00,50.64,-1.00,-0.99,-4.51,50.62,-55.92,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.29,57.28,57.28
2026-02-09 07:33:26,0,0,0,,1.40,3.58,30443,4.53,0.96,1.40,35.00,35.00,0.00,0.17,-0.05,50.62,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.28,57.27
2026-02-09 07:33:26,0,0,0,,1.40,3.59,30441,4.55,0.94,1.40,35.00,35.00,0.00,0.15,-0.05,50.62,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.26,57.26
2026-02-09 07:33:26,0,0,0,,1.40,3.59,30435,4.53,0.96,1.40,35.00,35.00,0.00,0.15,-0.06,50.63,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.23,57.23
2026-02-09 07:33:26,0,0,0,,1.40,3.60,30438,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.06,50.63,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.22,57.22
2026-02-09 07:33:27,0,0,0,,1.40,3.59,30437,4.54,0.96,1.40,35.00,35.00,0.00,0.14,-0.05,50.64,nan,1,0.00,0.00,1.00,12.12,7.90,5.00,3.20,-3.28,57.24,57.24
2026-02-09 07:33:27,0,0,0,,1.40,3.60,30434,4.55,0.94,1.40,35.00,35.00,0.00,0.15,-0.05,50.65,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,57.25,57.25
2026-02-09 07:33:27,0,0,0,,1.40,3.59,30437,4.53,0.96,1.40,35.00,50.66,-0.88,0.14,-0.05,50.66,-1.48,2,-0.00,0.00,1.00,12.09,7.90,4.99,3.20,-3.28,57.25,57.25
2026-02-09 07:33:27,0,0,0,,1.40,3.58,30436,4.53,0.96,1.40,35.00,50.66,0.03,0.02,-0.54,50.67,47.55,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,57.26,57.26
2026-02-09 07:33:28,0,0,0,,1.40,3.60,30437,4.53,0.95,1.40,35.00,35.00,0.00,0.14,-0.06,50.68,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.23,57.23
2026-02-09 07:33:28,0,0,0,,1.40,3.60,30436,4.54,0.94,1.40,35.00,35.00,0.00,0.13,-0.06,50.69,nan,1,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.22,57.22
2026-02-09 07:33:28,0,0,0,,1.40,3.59,30451,4.53,0.95,1.40,35.00,50.69,-0.91,-0.98,-4.29,50.70,-51.77,1,0.00,0.00,1.00,12.09,7.90,4.99,3.20,-3.28,57.22,57.22
2026-02-09 07:33:28,0,0,0,,1.40,3.59,30449,4.53,0.95,1.40,35.00,50.69,-0.82,-0.96,-4.30,50.70,-59.39,1,-0.00,0.00,1.00,12.10,7.89,4.99,3.20,-3.29,57.19,57.19
2026-02-09 07:33:28,0,0,0,,1.40,3.59,30440,4.53,0.96,1.40,35.00,35.00,0.00,0.15,-0.05,50.71,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.17,57.17
2026-02-09 07:33:29,0,0,0,,1.40,3.60,30440,4.55,0.94,1.40,35.00,35.00,0.00,0.14,-0.05,50.71,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,57.16,57.16
2026-02-09 07:33:29,0,0,0,,1.40,3.59,30453,4.55,0.94,1.40,35.00,50.71,-0.89,-0.96,-4.24,50.72,-50.44,2,-0.00,0.00,1.00,12.09,7.90,4.99,3.20,-3.28,57.21,57.21
2026-02-09 07:33:29,0,0,0,,1.40,3.59,30452,4.53,0.94,1.40,35.00,50.71,-0.76,-0.87,-4.00,50.72,-42.59,1,-0.00,0.00,1.00,12.10,7.89,4.99,3.20,-3.28,57.23,57.23
2026-02-09 07:33:29,0,0,0,,1.40,3.59,30440,4.53,0.95,1.40,35.00,35.00,0.00,-0.52,-2.66,50.72,nan,1,-0.00,0.00,1.00,12.12,7.90,4.99,3.20,-3.28,57.25,57.25
2026-02-09 07:33:30,0,0,0,,1.40,3.59,30453,4.53,0.96,1.40,35.00,50.72,-0.94,-0.95,-4.30,50.73,-54.67,2,-0.00,0.00,1.00,12.10,7.89,5.00,3.20,-3.28,57.26,57.26
2026-02-09 07:33:30,0,0,0,,1.40,3.59,30443,4.53,0.95,1.40,35.00,50.72,0.00,-0.74,-3.51,50.73,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.29,57.26,57.26
2026-02-09 07:33:30,0,0,0,,1.40,3.60,30452,4.54,0.94,1.40,35.00,50.73,-0.99,-0.99,-4.44,50.73,-59.99,2,0.00,0.00,1.00,12.08,7.89,4.99,3.20,-3.28,57.27,57.27
2026-02-09 07:33:30,0,0,0,,1.40,3.60,30436,4.54,0.94,1.40,35.00,35.00,0.00,0.18,-0.06,50.74,nan,1,-0.00,0.00,1.00,12.12,7.90,4.99,3.20,-3.29,57.26,57.27
2026-02-09 07:33:30,0,0,0,,1.40,3.59,30456,4.54,0.94,1.40,35.00,50.74,-0.96,-0.96,-4.39,50.74,-51.39,2,0.00,0.00,1.00,12.09,7.89,4.99,3.20,-3.28,57.28,57.28
2026-02-09 07:33:31,0,0,0,,1.40,3.59,30444,4.53,0.95,1.40,35.00,50.74,-0.60,-0.66,-3.25,50.75,-40.51,1,0.00,0.00,1.00,12.12,7.90,4.99,3.20,-3.29,57.26,57.26
2026-02-09 07:33:31,0,0,0,,1.40,3.59,30440,4.53,0.96,1.40,35.00,50.74,-0.07,-0.48,-2.55,50.76,-11.42,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.26,57.26
2026-02-09 07:33:31,0,0,0,,1.40,3.59,30437,4.53,0.95,1.40,35.00,50.74,0.18,0.17,-0.03,50.77,0.86,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.29,57.25,57.25
2026-02-09 07:33:31,0,0,0,,1.40,3.59,30439,4.53,0.95,1.40,35.00,50.74,0.12,0.13,-0.16,50.78,-4.10,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.25,57.25
2026-02-09 07:33:32,0,0,0,,1.40,3.58,30435,4.53,0.95,1.40,35.00,50.74,0.22,0.19,0.09,50.79,-1.34,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,57.24,57.24
2026-02-09 07:33:32,0,0,0,,1.40,3.60,30437,4.55,0.94,1.40,35.00,50.74,0.03,0.12,-0.10,50.80,-13.14,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.24,57.24
2026-02-09 07:33:32,0,0,0,,1.40,3.59,30439,4.54,0.94,1.40,35.00,50.73,-0.27,0.04,-0.42,50.82,-30.92,1,0.00,0.00,1.00,12.13,7.90,4.99,3.20,-3.29,57.23,57.23
2026-02-09 07:33:32,0,0,0,,1.40,3.59,30443,4.53,0.95,1.40,35.00,50.73,-0.27,-0.26,-1.58,50.83,-27.94,1,0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.28,57.22,57.22
2026-02-09 07:33:33,0,0,0,,1.40,3.59,30439,4.53,0.95,1.40,35.00,50.73,-0.36,0.15,-0.06,50.85,-38.36,1,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,57.23,57.23
2026-02-09 07:33:33,0,0,0,,1.40,3.60,30440,4.54,0.95,1.40,35.00,50.73,0.25,0.02,-0.55,50.86,-6.67,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,57.22,57.22
