Timestamp,ErrorNumber,ErrorInstance,ErrorParameter,ErrorText,LDD_ActualOutputCurrent,LDD_ActualOutputVoltage,LDD_ActualOutputCurrentRaw,LDD_ActualAnodeVoltage,LDD_ActualCathodeVoltage,LDD_NominalOutputCurrentRamp,TEC_TargetObjectTemperature,TEC_NominalObjectTemperatureRamp,TEC_ThermalPowerModelCurrent,TEC_ActualOutputCurrent,TEC_ActualOutputVoltage,TEC_ObjectTemperature,TEC_SinkTemperature,AnalogVoltageInputRawADC,AnalogVoltageInput,LaserPower,OutputLevel,DriverInputVoltage,Internal8V,Internal5V,Internal3V3,InternalMinus3V3,DeviceTemperature,PowerstageTemperature
2026-02-09 07:24:26,0,0,0,,1.40,3.61,30447,4.55,0.93,1.40,35.00,35.00,0.00,0.06,-0.04,39.85,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.02,54.02
2026-02-09 07:24:27,0,0,0,,1.40,3.62,30445,4.55,0.93,1.40,35.00,35.00,0.00,0.06,-0.05,39.86,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,54.02,54.02
2026-02-09 07:24:27,0,0,0,,1.40,3.61,30447,4.55,0.93,1.40,35.00,35.00,0.00,0.06,-0.04,39.86,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.02,54.02
2026-02-09 07:24:27,0,0,0,,1.40,3.60,30446,4.54,0.94,1.40,35.00,35.00,0.00,0.06,-0.05,39.86,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.03,54.03
2026-02-09 07:24:27,0,0,0,,1.40,3.61,30445,4.54,0.94,1.40,35.00,35.00,0.00,0.05,-0.08,39.86,nan,1,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,54.03,54.03
2026-02-09 07:24:27,0,0,0,,1.40,3.62,30447,4.55,0.92,1.40,35.00,35.00,0.00,0.05,-0.06,39.87,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.03,54.03
2026-02-09 07:24:28,0,0,0,,1.40,3.61,30443,4.54,0.93,1.40,35.00,35.00,0.00,0.05,-0.06,39.87,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.04,54.04
2026-02-09 07:24:28,0,0,0,,1.40,3.60,30448,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.87,nan,2,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.04,54.04
2026-02-09 07:24:28,0,0,0,,1.40,3.62,30444,4.55,0.93,1.40,35.00,35.00,0.00,0.05,-0.07,39.87,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.05,54.05
2026-02-09 07:24:28,0,0,0,,1.40,3.61,30446,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.09,39.87,nan,2,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,54.05,54.05
2026-02-09 07:24:29,0,0,0,,1.40,3.60,30446,4.53,0.94,1.40,35.00,35.00,0.00,0.05,-0.05,39.88,nan,1,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,54.05,54.05
2026-02-09 07:24:29,0,0,0,,1.40,3.60,30445,4.53,0.94,1.40,35.00,35.00,0.00,0.05,-0.08,39.88,nan,1,-0.00,0.00,1.00,12.13,7.89,5.00,3.20,-3.28,54.06,54.06
2026-02-09 07:24:29,0,0,0,,1.40,3.61,30447,4.55,0.93,1.40,35.00,35.00,0.00,0.05,-0.07,39.88,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.06,54.06
2026-02-09 07:24:29,0,0,0,,1.40,3.62,30449,4.55,0.93,1.40,35.00,35.00,0.00,0.05,-0.07,39.88,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.07,54.07
2026-02-09 07:24:30,0,0,0,,1.40,3.61,30447,4.54,0.93,1.40,35.00,35.00,0.00,0.05,-0.09,39.88,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.07,54.07
2026-02-09 07:24:30,0,0,0,,1.40,3.61,30447,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.88,nan,1,0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.28,54.07,54.07
2026-02-09 07:24:30,0,0,0,,1.40,3.60,30449,4.54,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.88,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.09,54.09
2026-02-09 07:24:30,0,0,0,,1.40,3.61,30446,4.54,0.94,1.40,35.00,35.00,0.00,0.05,-0.06,39.89,nan,2,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,54.08,54.08
2026-02-09 07:24:30,0,0,0,,1.40,3.62,30447,4.55,0.92,1.40,35.00,35.00,0.00,0.05,-0.06,39.89,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.08,54.07
2026-02-09 07:24:31,0,0,0,,1.40,3.62,30449,4.55,0.92,1.40,35.00,35.00,0.00,0.05,-0.07,39.89,nan,1,0.00,0.00,1.00,12.13,7.89,5.00,3.20,-3.29,54.08,54.08
2026-02-09 07:24:31,0,0,0,,1.40,3.61,30451,4.53,0.94,1.40,35.00,35.00,0.00,0.05,-0.07,39.89,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.07,54.07
2026-02-09 07:24:31,0,0,0,,1.40,3.61,30448,4.53,0.94,1.40,35.00,35.00,0.00,0.05,-0.06,39.89,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.07,54.07
2026-02-09 07:24:31,0,0,0,,1.40,3.61,30447,4.55,0.92,1.40,35.00,35.00,0.00,0.05,-0.07,39.89,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.03,54.03
2026-02-09 07:24:32,0,0,0,,1.40,3.61,30450,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.09,39.89,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.03,54.03
2026-02-09 07:24:32,0,0,0,,1.40,3.60,30448,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.89,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.29,54.00,54.00
2026-02-09 07:24:32,0,0,0,,1.40,3.61,30446,4.55,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.89,nan,2,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,53.98,53.98
2026-02-09 07:24:32,0,0,0,,1.40,3.62,30446,4.55,0.93,1.40,35.00,35.00,0.00,0.05,-0.07,39.89,nan,1,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,53.96,53.96
2026-02-09 07:24:33,0,0,0,,1.40,3.61,30448,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.90,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.95,53.95
2026-02-09 07:24:33,0,0,0,,1.40,3.61,30450,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.90,nan,1,-0.00,0.00,1.00,12.13,7.89,4.99,3.20,-3.28,53.94,53.93
2026-02-09 07:24:33,0,0,0,,1.40,3.61,30449,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.07,39.90,nan,1,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.93,53.93
2026-02-09 07:24:33,0,0,0,,1.40,3.61,30447,4.54,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.90,nan,1,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.95,53.95
2026-02-09 07:24:33,0,0,0,,1.40,3.62,30445,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.08,39.90,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.98,53.98
2026-02-09 07:24:34,0,0,0,,1.40,3.61,30444,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.91,nan,2,-0.00,0.00,1.00,12.14,7.90,5.00,3.20,-3.28,54.03,54.03
2026-02-09 07:24:34,0,0,0,,1.40,3.61,30446,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.08,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.04,54.04
2026-02-09 07:24:34,0,0,0,,1.40,3.61,30444,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.29,54.05,54.05
2026-02-09 07:24:34,0,0,0,,1.40,3.61,30444,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.07,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.06,54.08
2026-02-09 07:24:35,0,0,0,,1.40,3.62,30447,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.08,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.08,54.08
2026-02-09 07:24:35,0,0,0,,1.40,3.61,30441,4.53,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.09,54.09
2026-02-09 07:24:35,0,0,0,,1.40,3.60,30443,4.53,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.91,nan,1,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.10,54.10
2026-02-09 07:24:35,0,0,0,,1.40,3.61,30443,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.08,39.91,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.10,54.10
2026-02-09 07:24:35,0,0,0,,1.40,3.62,30443,4.55,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,2,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.09,54.09
2026-02-09 07:24:36,0,0,0,,1.40,3.61,30449,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,2,0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.02,54.02
2026-02-09 07:24:36,0,0,0,,1.40,3.61,30448,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.98,53.98
2026-02-09 07:24:36,0,0,0,,1.40,3.61,30446,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,53.98,53.98
2026-02-09 07:24:36,0,0,0,,1.40,3.62,30448,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,2,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.02,54.02
2026-02-09 07:24:37,0,0,0,,1.40,3.62,30449,4.55,0.92,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,2,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.04,54.05
2026-02-09 07:24:37,0,0,0,,1.40,3.61,30448,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,1,-0.00,0.00,1.00,12.14,7.89,5.00,3.20,-3.28,54.05,54.05
2026-02-09 07:24:37,0,0,0,,1.40,3.61,30445,4.54,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,2,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.05,54.05
2026-02-09 07:24:37,0,0,0,,1.40,3.61,30446,4.54,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.92,nan,1,-0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.05,54.05
2026-02-09 07:24:38,0,0,0,,1.40,3.61,30445,4.55,0.93,1.40,35.00,35.00,0.00,0.04,-0.09,39.93,nan,1,0.00,0.00,1.00,12.14,7.89,4.99,3.20,-3.28,54.04,54.04
2026-02-09 07:24:38,0,0,0,,1.40,3.60,30446,4.53,0.94,1.40,35.00,35.00,0.00,0.04,-0.09,39.93,nan,2,-0.00,0.00,1.00,12.14,7.90,4.99,3.20,-3.28,54.01,54.01
