Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2026-01-12 16:51:42,00.06,047,-00.03,-00.03,00.04,23.22,32.23,1003.57,-180.0,-178.2,205
2026-01-12 16:51:42,00.04,064,-00.03,-00.02,00.03,23.22,32.28,1003.64,-179.9,-178.3,208
2026-01-12 16:51:43,00.05,061,-00.04,-00.02,00.03,23.23,32.26,1003.60,-180.0,-178.2,205
2026-01-12 16:51:43,00.05,071,-00.04,-00.01,00.01,23.24,32.28,1003.63,-180.0,-178.3,206
2026-01-12 16:51:43,00.04,064,-00.03,-00.02,00.02,23.26,32.26,1003.60,-179.9,-178.2,208
2026-01-12 16:51:43,00.06,087,-00.05,-00.00,00.03,23.26,32.26,1003.62,-179.9,-178.3,208
2026-01-12 16:51:43,00.05,082,-00.04,-00.01,00.03,23.27,32.26,1003.63,-180.0,-178.3,207
2026-01-12 16:51:44,00.05,095,-00.04,00.00,00.03,23.27,32.28,1003.62,-180.0,-178.2,206
2026-01-12 16:51:44,00.05,075,-00.05,-00.01,00.03,23.29,32.21,1003.65,-180.0,-178.3,207
2026-01-12 16:51:44,00.04,081,-00.04,-00.01,00.01,23.32,32.26,1003.62,-179.9,-178.3,207
2026-01-12 16:51:44,00.03,094,-00.03,00.00,00.01,23.32,32.24,1003.63,-179.9,-178.2,207
2026-01-12 16:51:44,00.05,083,-00.04,-00.01,00.03,23.31,32.24,1003.61,-180.0,-178.2,207
2026-01-12 16:51:45,00.06,093,-00.04,00.00,00.04,23.30,32.26,1003.62,-180.0,-178.2,209
2026-01-12 16:51:45,00.05,085,-00.05,-00.00,00.02,23.32,32.23,1003.63,-179.9,-178.3,207
2026-01-12 16:51:45,00.06,074,-00.05,-00.01,00.03,23.31,32.30,1003.58,-179.9,-178.3,205
2026-01-12 16:51:45,00.05,079,-00.05,-00.01,00.03,23.32,32.22,1003.61,-180.0,-178.3,206
2026-01-12 16:51:45,00.05,094,-00.04,00.00,00.02,23.33,32.20,1003.63,-180.0,-178.3,208
2026-01-12 16:51:46,00.05,103,-00.05,00.01,00.02,23.32,32.23,1003.61,-180.0,-178.2,209
2026-01-12 16:51:46,00.05,088,-00.05,-00.00,00.02,23.31,32.24,1003.59,-179.9,-178.2,204
2026-01-12 16:51:46,00.05,093,-00.05,00.00,00.02,23.31,32.26,1003.63,-179.9,-178.2,207
2026-01-12 16:51:46,00.04,094,-00.04,00.00,00.02,23.31,32.24,1003.61,-180.0,-178.3,210
