Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2026-01-08 11:05:34,00.06,104,-00.05,00.01,00.02,23.48,38.46,1009.30,-179.1,179.4,300
2026-01-08 11:05:34,00.06,090,-00.05,00.00,00.03,23.47,38.47,1009.28,-179.1,179.4,302
2026-01-08 11:05:34,00.05,083,-00.03,-00.00,00.04,23.47,38.47,1009.31,-179.1,179.4,297
2026-01-08 11:05:35,00.05,097,-00.04,00.00,00.03,23.43,38.46,1009.32,-179.1,179.4,299
2026-01-08 11:05:35,00.06,111,-00.05,00.02,00.03,23.46,38.42,1009.29,-179.1,179.4,299
2026-01-08 11:05:35,00.05,110,-00.04,00.02,00.02,23.47,38.46,1009.32,-179.1,179.4,302
2026-01-08 11:05:35,00.06,098,-00.06,00.01,00.02,23.47,38.46,1009.29,-179.1,179.4,297
2026-01-08 11:05:35,00.08,099,-00.07,00.01,00.04,23.47,38.46,1009.32,-179.1,179.4,299
2026-01-08 11:05:36,00.06,108,-00.04,00.01,00.05,23.48,38.44,1009.31,-179.1,179.4,300
2026-01-08 11:05:36,00.06,093,-00.04,00.00,00.05,23.47,38.45,1009.29,-179.1,179.4,303
2026-01-08 11:05:36,00.05,089,-00.04,-00.00,00.03,23.47,38.46,1009.31,-179.1,179.3,303
2026-01-08 11:05:36,00.04,083,-00.03,-00.00,00.03,23.47,38.49,1009.33,-179.1,179.4,300
2026-01-08 11:05:36,00.07,113,-00.05,00.02,00.04,23.49,38.45,1009.30,-179.1,179.4,297
2026-01-08 11:05:37,00.05,118,-00.04,00.02,00.03,23.49,38.44,1009.28,-179.1,179.3,301
2026-01-08 11:05:37,00.04,108,-00.03,00.01,00.03,23.50,38.48,1009.34,-179.1,179.4,300
2026-01-08 11:05:37,00.03,053,-00.02,-00.02,00.02,23.49,38.49,1009.29,-179.2,179.3,299
2026-01-08 11:05:37,00.06,088,-00.05,-00.00,00.03,23.49,38.44,1009.31,-179.1,179.4,300
2026-01-08 11:05:37,00.08,097,-00.06,00.01,00.05,23.51,38.47,1009.28,-179.1,179.4,300
2026-01-08 11:05:38,00.06,101,-00.04,00.01,00.04,23.52,38.52,1009.31,-179.1,179.4,303
2026-01-08 11:05:38,00.03,142,-00.01,00.02,00.03,23.53,38.47,1009.30,-179.1,179.3,298
2026-01-08 11:05:38,00.04,111,-00.03,00.01,00.02,23.53,38.45,1009.29,-179.1,179.4,298
2026-01-08 11:05:38,00.05,072,-00.03,-00.01,00.03,23.53,38.47,1009.31,-179.1,179.4,301
2026-01-08 11:05:38,00.07,079,-00.05,-00.01,00.04,23.53,38.47,1009.33,-179.1,179.4,300
2026-01-08 11:05:39,00.05,114,-00.04,00.02,00.03,23.56,38.48,1009.28,-179.1,179.4,299
2026-01-08 11:05:39,00.04,090,-00.02,-00.00,00.03,23.55,38.45,1009.29,-179.1,179.4,299
2026-01-08 11:05:39,00.03,115,-00.02,00.01,00.02,23.56,38.44,1009.30,-179.1,179.3,302
2026-01-08 11:05:39,00.05,119,-00.03,00.02,00.04,23.57,38.45,1009.32,-179.1,179.4,301
2026-01-08 11:05:39,00.05,108,-00.03,00.01,00.04,23.59,38.49,1009.29,-179.1,179.4,300
2026-01-08 11:05:40,00.07,093,-00.05,00.00,00.04,23.57,38.44,1009.31,-179.1,179.4,298
2026-01-08 11:05:40,00.06,073,-00.04,-00.01,00.04,23.57,38.45,1009.32,-179.1,179.4,298
2026-01-08 11:05:40,00.05,058,-00.03,-00.02,00.04,23.59,38.47,1009.28,-179.1,179.4,302
2026-01-08 11:05:40,00.06,096,-00.05,00.00,00.03,23.59,38.45,1009.31,-179.1,179.4,298
2026-01-08 11:05:40,00.07,088,-00.06,-00.00,00.04,23.60,38.51,1009.29,-179.1,179.3,296
2026-01-08 11:05:41,00.07,110,-00.04,00.02,00.05,23.60,38.49,1009.28,-179.1,179.4,302
2026-01-08 11:05:41,00.07,092,-00.04,00.00,00.05,23.59,38.44,1009.33,-179.1,179.4,297
2026-01-08 11:05:41,00.06,095,-00.06,00.00,00.03,23.62,38.46,1009.32,-179.1,179.4,301
2026-01-08 11:05:41,00.11,102,-00.09,00.02,00.04,23.62,38.47,1009.27,-179.1,179.4,295
2026-01-08 11:05:41,00.05,091,-00.03,00.00,00.04,23.62,38.46,1009.30,-179.1,179.4,300
2026-01-08 11:05:42,00.04,226,00.01,00.01,00.04,23.60,38.46,1009.31,-179.1,179.4,300
2026-01-08 11:05:42,00.05,122,-00.01,00.01,00.05,23.57,38.46,1009.33,-179.1,179.4,296
2026-01-08 11:05:42,00.08,107,-00.06,00.02,00.04,23.60,38.48,1009.27,-179.1,179.4,295
2026-01-08 11:05:42,00.09,102,-00.07,00.02,00.05,23.62,38.45,1009.28,-179.1,179.4,299
2026-01-08 11:05:42,00.07,124,-00.04,00.03,00.05,23.64,38.50,1009.32,-179.1,179.4,296
2026-01-08 11:05:43,00.04,205,00.01,00.02,00.03,23.62,38.44,1009.30,-179.1,179.4,302
2026-01-08 11:05:43,00.03,158,-00.00,00.01,00.03,23.61,38.48,1009.31,-179.1,179.3,300
2026-01-08 11:05:43,00.05,108,-00.02,00.01,00.04,23.61,38.46,1009.33,-179.1,179.3,299
2026-01-08 11:05:43,00.06,106,-00.04,00.01,00.04,23.60,38.49,1009.30,-179.1,179.4,297
2026-01-08 11:05:43,00.05,074,-00.03,-00.01,00.04,23.61,38.47,1009.28,-179.1,179.4,297
2026-01-08 11:05:44,00.05,117,-00.04,00.02,00.03,23.63,38.42,1009.28,-179.1,179.4,295
2026-01-08 11:05:44,00.05,123,-00.03,00.02,00.03,23.61,38.45,1009.28,-179.1,179.3,301
2026-01-08 11:05:44,00.04,091,-00.04,00.00,00.02,23.60,38.48,1009.31,-179.1,179.4,298
2026-01-08 11:05:44,00.05,119,-00.03,00.02,00.03,23.61,38.46,1009.27,-179.1,179.3,297
2026-01-08 11:05:44,00.05,101,-00.04,00.01,00.03,23.62,38.44,1009.31,-179.1,179.4,297
2026-01-08 11:05:45,00.05,097,-00.04,00.00,00.04,23.60,38.47,1009.32,-179.2,179.4,297
2026-01-08 11:05:45,00.04,103,-00.03,00.01,00.03,23.58,38.46,1009.29,-179.1,179.4,297
2026-01-08 11:05:45,00.07,108,-00.05,00.02,00.03,23.59,38.45,1009.31,-179.2,179.4,300
2026-01-08 11:05:45,00.06,109,-00.04,00.02,00.03,23.60,38.44,1009.29,-179.1,179.4,298
2026-01-08 11:05:45,00.05,107,-00.03,00.01,00.04,23.61,38.41,1009.31,-179.1,179.4,300
2026-01-08 11:05:46,00.04,099,-00.03,00.01,00.03,23.60,38.45,1009.33,-179.1,179.4,299
2026-01-08 11:05:46,00.06,093,-00.03,00.00,00.04,23.58,38.45,1009.27,-179.1,179.4,300
2026-01-08 11:05:46,00.06,101,-00.05,00.01,00.04,23.57,38.45,1009.32,-179.1,179.4,297
2026-01-08 11:05:46,00.05,101,-00.04,00.01,00.03,23.57,38.47,1009.32,-179.1,179.4,300
2026-01-08 11:05:46,00.05,093,-00.04,00.00,00.02,23.57,38.49,1009.31,-179.1,179.4,297
2026-01-08 11:05:47,00.05,084,-00.04,-00.00,00.02,23.56,38.41,1009.32,-179.1,179.4,299
2026-01-08 11:05:47,00.06,086,-00.04,-00.00,00.05,23.57,38.44,1009.30,-179.1,179.4,299
2026-01-08 11:05:47,00.06,105,-00.03,00.01,00.05,23.56,38.46,1009.31,-179.1,179.4,297
2026-01-08 11:05:47,00.06,124,-00.04,00.03,00.03,23.55,38.49,1009.29,-179.1,179.4,297
2026-01-08 11:05:47,00.04,130,-00.02,00.02,00.03,23.55,38.48,1009.34,-179.1,179.4,297
2026-01-08 11:05:48,00.04,140,-00.02,00.03,00.02,23.54,38.45,1009.30,-179.1,179.4,303
2026-01-08 11:05:48,00.05,117,-00.04,00.02,00.03,23.53,38.48,1009.30,-179.1,179.3,295
2026-01-08 11:05:48,00.06,108,-00.05,00.01,00.04,23.53,38.44,1009.29,-179.1,179.4,299
2026-01-08 11:05:48,00.05,083,-00.03,-00.00,00.04,23.51,38.49,1009.31,-179.1,179.4,297
2026-01-08 11:05:48,00.05,086,-00.04,-00.00,00.03,23.51,38.45,1009.30,-179.1,179.4,303
2026-01-08 11:05:49,00.06,077,-00.04,-00.01,00.03,23.51,38.45,1009.30,-179.1,179.4,296
2026-01-08 11:05:49,00.07,112,-00.05,00.02,00.04,23.52,38.46,1009.32,-179.1,179.4,304
2026-01-08 11:05:49,00.05,130,-00.02,00.02,00.04,23.52,38.45,1009.28,-179.1,179.4,300
2026-01-08 11:05:49,00.05,089,-00.03,-00.00,00.04,23.53,38.45,1009.27,-179.1,179.4,302
2026-01-08 11:05:49,00.06,099,-00.02,00.00,00.06,23.51,38.49,1009.30,-179.1,179.4,301
2026-01-08 11:05:50,00.05,150,-00.01,00.02,00.04,23.50,38.46,1009.31,-179.2,179.4,299
2026-01-08 11:05:50,00.06,119,-00.04,00.02,00.04,23.50,38.45,1009.31,-179.1,179.4,300
2026-01-08 11:05:50,00.07,096,-00.06,00.01,00.03,23.52,38.42,1009.31,-179.2,179.4,297
2026-01-08 11:05:50,00.07,119,-00.05,00.03,00.04,23.53,38.50,1009.30,-179.1,179.4,301
2026-01-08 11:05:50,00.05,133,-00.02,00.02,00.05,23.52,38.45,1009.32,-179.1,179.4,299
2026-01-08 11:05:51,00.04,142,-00.01,00.01,00.04,23.49,38.44,1009.33,-179.1,179.4,297
2026-01-08 11:05:51,00.05,098,-00.03,00.00,00.03,23.49,38.50,1009.32,-179.1,179.4,298
2026-01-08 11:05:51,00.05,086,-00.03,-00.00,00.04,23.51,38.49,1009.31,-179.1,179.4,302
2026-01-08 11:05:51,00.05,101,-00.03,00.01,00.04,23.52,38.45,1009.28,-179.1,179.3,300
2026-01-08 11:05:51,00.04,125,-00.02,00.02,00.03,23.52,38.48,1009.32,-179.1,179.4,302
2026-01-08 11:05:52,00.05,144,-00.02,00.02,00.04,23.51,38.46,1009.27,-179.1,179.4,297
2026-01-08 11:05:52,00.05,108,-00.03,00.01,00.03,23.50,38.47,1009.32,-179.1,179.3,301
2026-01-08 11:05:52,00.05,084,-00.04,-00.00,00.03,23.49,38.45,1009.31,-179.1,179.4,300
2026-01-08 11:05:52,00.04,103,-00.03,00.01,00.03,23.49,38.46,1009.30,-179.1,179.4,301
2026-01-08 11:05:52,00.05,135,-00.03,00.03,00.03,23.49,38.49,1009.30,-179.1,179.4,302
2026-01-08 11:05:53,00.05,114,-00.03,00.01,00.03,23.51,38.45,1009.29,-179.1,179.4,300
2026-01-08 11:05:53,00.04,107,-00.01,00.00,00.04,23.48,38.44,1009.30,-179.1,179.4,300
2026-01-08 11:05:53,00.05,087,-00.03,-00.00,00.04,23.47,38.47,1009.32,-179.1,179.4,298
2026-01-08 11:05:53,00.05,110,-00.03,00.01,00.04,23.48,38.47,1009.31,-179.1,179.4,300
2026-01-08 11:05:53,00.04,125,-00.02,00.01,00.02,23.49,38.45,1009.30,-179.1,179.4,300
2026-01-08 11:05:54,00.06,127,-00.03,00.02,00.04,23.48,38.47,1009.28,-179.1,179.4,301
2026-01-08 11:05:54,00.05,128,-00.03,00.02,00.04,23.46,38.41,1009.29,-179.1,179.4,298
