Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2026-01-13 16:24:24,00.06,093,-00.06,00.00,00.02,22.07,39.41,1007.63,-179.9,-179.7,291
2026-01-13 16:24:24,00.06,103,-00.06,00.01,-00.00,22.08,39.40,1007.64,-180.0,-179.8,288
2026-01-13 16:24:24,00.06,103,-00.06,00.01,00.01,22.07,39.37,1007.64,-180.0,-179.7,291
2026-01-13 16:24:24,00.03,085,-00.03,-00.00,00.00,22.07,39.36,1007.66,-180.0,-179.8,283
2026-01-13 16:24:25,00.05,095,-00.04,00.00,00.02,22.05,39.39,1007.63,-179.9,-179.7,290
2026-01-13 16:24:25,00.05,106,-00.05,00.01,00.02,22.05,39.40,1007.67,-180.0,-179.7,288
2026-01-13 16:24:25,00.05,086,-00.05,-00.00,00.01,22.05,39.38,1007.63,-179.9,-179.7,289
2026-01-13 16:24:25,00.06,095,-00.06,00.01,00.00,22.07,39.39,1007.65,-180.0,-179.8,290
2026-01-13 16:24:25,00.06,085,-00.06,-00.01,00.01,22.06,39.41,1007.64,-180.0,-179.8,288
2026-01-13 16:24:26,00.05,099,-00.04,00.01,00.01,22.06,39.37,1007.65,-180.0,-179.8,290
2026-01-13 16:24:26,00.06,109,-00.05,00.02,00.03,22.06,39.39,1007.66,-180.0,-179.8,289
2026-01-13 16:24:26,00.05,101,-00.04,00.01,00.02,22.06,39.39,1007.64,-180.0,-179.8,292
2026-01-13 16:24:26,00.05,085,-00.05,-00.00,00.01,22.04,39.40,1007.66,-180.0,-179.8,292
2026-01-13 16:24:26,00.06,093,-00.05,00.00,00.02,22.03,39.40,1007.64,-180.0,-179.8,291
2026-01-13 16:24:27,00.07,094,-00.07,00.01,00.03,22.01,39.37,1007.62,-179.9,-179.7,290
2026-01-13 16:24:27,00.07,102,-00.06,00.01,00.02,22.02,39.42,1007.66,-180.0,-179.7,289
2026-01-13 16:24:27,00.06,087,-00.05,-00.00,00.02,22.00,39.43,1007.64,-180.0,-179.8,292
2026-01-13 16:24:27,00.05,098,-00.05,00.01,00.01,21.99,39.38,1007.62,-180.0,-179.7,293
2026-01-13 16:24:27,00.07,091,-00.07,00.00,00.02,21.98,39.41,1007.64,-179.9,-179.8,286
2026-01-13 16:24:28,00.06,108,-00.05,00.02,00.02,22.00,39.41,1007.64,-180.0,-179.7,292
2026-01-13 16:24:28,00.06,091,-00.06,00.00,00.02,22.01,39.38,1007.63,-180.0,-179.8,290
2026-01-13 16:24:28,00.06,093,-00.06,00.00,00.01,22.04,39.37,1007.66,-180.0,-179.7,289
2026-01-13 16:24:28,00.06,097,-00.05,00.01,00.03,22.05,39.39,1007.65,-180.0,-179.7,291
2026-01-13 16:24:28,00.05,075,-00.04,-00.01,00.04,22.05,39.40,1007.63,-180.0,-179.8,290
2026-01-13 16:24:29,00.06,084,-00.04,-00.00,00.04,22.06,39.36,1007.65,-180.0,-179.7,288
2026-01-13 16:24:29,00.06,103,-00.05,00.01,00.03,22.07,39.38,1007.65,-179.9,-179.8,289
2026-01-13 16:24:29,00.06,092,-00.05,00.00,00.02,22.10,39.41,1007.61,-179.9,-179.8,288
2026-01-13 16:24:29,00.06,096,-00.05,00.01,00.02,22.13,39.41,1007.62,-180.0,-179.8,289
2026-01-13 16:24:29,00.05,096,-00.04,00.00,00.02,22.15,39.38,1007.60,-179.9,-179.7,291
2026-01-13 16:24:30,00.06,098,-00.05,00.01,00.03,22.15,39.42,1007.60,-179.9,-179.8,292
2026-01-13 16:24:30,00.06,089,-00.05,-00.00,00.02,22.18,39.41,1007.66,-179.9,-179.8,289
2026-01-13 16:24:30,00.05,093,-00.04,00.00,00.02,22.20,39.40,1007.63,-180.0,-179.7,290
2026-01-13 16:24:30,00.07,083,-00.07,-00.01,00.03,22.21,39.38,1007.65,-180.0,-179.7,292
2026-01-13 16:24:30,00.07,092,-00.06,00.00,00.03,22.25,39.34,1007.64,-179.9,-179.8,287
2026-01-13 16:24:31,00.07,112,-00.06,00.02,00.03,22.26,39.39,1007.64,-180.0,-179.8,295
2026-01-13 16:24:31,00.06,100,-00.05,00.01,00.02,22.26,39.37,1007.62,-180.0,-179.7,287
