Timestamp,peak_wavelength,max_intensity,mean_intensity,std_intensity,total_points,status
2026-01-07 16:50:23,627.2004,2182.00,1580.46,26.22,2048,success
2026-01-07 16:50:24,627.2004,2164.00,1580.03,26.03,2048,success
2026-01-07 16:50:24,627.2004,2187.00,1580.04,26.44,2048,success
2026-01-07 16:50:25,627.2004,2184.00,1579.79,26.65,2048,success
2026-01-07 16:50:26,627.2004,2179.00,1580.04,26.24,2048,success
2026-01-07 16:50:26,627.2004,2189.00,1579.44,26.23,2048,success
2026-01-07 16:50:27,627.2004,2185.00,1580.06,26.34,2048,success
2026-01-07 16:50:27,627.2004,2193.00,1580.34,26.26,2048,success
2026-01-07 16:50:28,627.2004,2174.00,1579.79,26.07,2048,success
2026-01-07 16:50:29,627.2004,2184.00,1579.55,26.11,2048,success
2026-01-07 16:50:29,627.2004,2187.00,1579.40,26.05,2048,success
2026-01-07 16:50:30,627.2004,2198.00,1579.57,26.04,2048,success
2026-01-07 16:50:30,627.2004,2181.00,1579.38,26.53,2048,success
2026-01-07 16:50:31,627.2004,2195.00,1580.08,26.63,2048,success
2026-01-07 16:50:32,627.2004,2177.00,1579.28,26.36,2048,success
2026-01-07 16:50:32,627.2004,2189.00,1579.92,26.26,2048,success
2026-01-07 16:50:33,627.2004,2159.00,1580.27,25.90,2048,success
2026-01-07 16:50:33,627.2004,2179.00,1580.33,26.25,2048,success
2026-01-07 16:50:34,627.2004,2198.00,1580.10,26.70,2048,success
2026-01-07 16:50:35,627.2004,2201.00,1579.28,26.53,2048,success
2026-01-07 16:50:35,627.2004,2170.00,1579.59,26.53,2048,success
2026-01-07 16:50:36,627.2004,2219.00,1579.56,26.71,2048,success
2026-01-07 16:50:37,627.2004,2162.00,1580.22,26.24,2048,success
2026-01-07 16:50:37,627.2004,2187.00,1579.71,26.54,2048,success
2026-01-07 16:50:38,627.2004,2166.00,1579.75,26.59,2048,success
2026-01-07 16:50:38,627.2004,2197.00,1580.04,26.76,2048,success
2026-01-07 16:50:39,627.2004,2173.00,1579.74,26.43,2048,success
2026-01-07 16:50:40,627.2004,2181.00,1579.54,26.41,2048,success
2026-01-07 16:50:40,627.2004,2178.00,1579.46,26.32,2048,success
2026-01-07 16:50:41,627.2004,2182.00,1579.58,26.25,2048,success
2026-01-07 16:50:41,627.2004,2217.00,1579.74,26.58,2048,success
2026-01-07 16:50:42,627.2004,2202.00,1579.84,26.73,2048,success
2026-01-07 16:50:43,627.2004,2187.00,1580.16,26.42,2048,success
2026-01-07 16:50:43,627.2004,2176.00,1579.82,26.78,2048,success
2026-01-07 16:50:44,627.2004,2187.00,1579.87,26.39,2048,success
2026-01-07 16:50:44,627.2004,2184.00,1580.27,26.45,2048,success
2026-01-07 16:50:45,627.2004,2216.00,1579.60,26.60,2048,success
2026-01-07 16:50:46,627.2004,2188.00,1580.25,26.33,2048,success
2026-01-07 16:50:46,627.2004,2183.00,1579.75,26.36,2048,success
2026-01-07 16:50:47,627.2004,2183.00,1580.16,26.51,2048,success
2026-01-07 16:50:48,627.2004,2155.00,1579.94,26.09,2048,success
2026-01-07 16:50:48,627.2004,2181.00,1579.58,26.45,2048,success
2026-01-07 16:50:49,627.2004,2166.00,1580.32,26.01,2048,success
2026-01-07 16:50:49,627.2004,2184.00,1580.38,26.36,2048,success
2026-01-07 16:50:50,627.2004,2197.00,1580.17,26.30,2048,success
2026-01-07 16:50:51,627.2004,2195.00,1580.12,26.26,2048,success
2026-01-07 16:50:51,627.2004,2176.00,1579.75,26.44,2048,success
2026-01-07 16:50:52,627.2004,2166.00,1580.69,26.46,2048,success
2026-01-07 16:50:52,627.2004,2181.00,1579.55,26.39,2048,success
2026-01-07 16:50:53,627.2004,2193.00,1579.92,26.38,2048,success
2026-01-07 16:50:54,627.2004,2204.00,1579.42,26.44,2048,success
2026-01-07 16:50:54,627.2004,2174.00,1579.63,26.30,2048,success
2026-01-07 16:50:55,627.2004,2184.00,1579.71,25.73,2048,success
2026-01-07 16:50:55,627.2004,2200.00,1580.01,26.64,2048,success
2026-01-07 16:50:56,627.2004,2197.00,1580.10,26.21,2048,success
2026-01-07 16:50:57,627.2004,2186.00,1579.62,26.37,2048,success
2026-01-07 16:50:57,627.2004,2159.00,1579.51,25.96,2048,success
2026-01-07 16:50:58,627.2004,2204.00,1579.69,26.84,2048,success
2026-01-07 16:50:59,627.2004,2178.00,1579.26,26.18,2048,success
