Timestamp,time_since_start_s,charger_diffusion_current_nA,charger_high_voltage_V,electrometer1_mV,electrometer2_mV,electrometer1_amplitude_mV,electrometer2_amplitude_mV,temperature_C,relative_humidity_percent,status,precipitator_voltage_V,battery_voltage_V,flow_lpm,LDSA_um2_cm3,diameter_nm,number_1_cm3,orifice_pressure_Pa,absolute_pressure_mbar
2026-01-07 13:44:44,10518.0,1.99,3367.0,1.81,-2.13,5.934,5.173,26.0,38.0,0.0,99.0,4.2,0.5,37.9,59.0,9424.0,4702.0,1013.0
2026-01-07 13:44:45,10519.0,0.0,297.0,-0.56,0.94,5.907,4.807,26.0,38.0,0.0,359.0,4.19,0.5,37.8,46.1,11005.0,4702.0,1013.0
2026-01-07 13:44:46,10520.0,1.99,3363.0,2.38,-1.13,5.94,4.558,26.0,38.0,0.0,359.0,4.2,0.5,38.0,46.1,11005.0,4702.0,1013.0
2026-01-07 13:44:47,10521.0,0.0,300.0,-0.69,1.63,5.88,4.229,26.0,38.0,0.0,360.0,4.19,0.5,37.6,46.1,11005.0,4711.0,1013.0
2026-01-07 13:44:48,10522.0,2.01,3368.0,2.19,-1.0,5.908,4.023,26.0,38.0,0.0,360.0,4.2,0.498,37.8,46.1,11005.0,4684.0,1013.0
2026-01-07 13:44:49,10523.0,0.0,298.0,-0.75,0.88,5.924,4.017,26.0,38.0,0.0,360.0,4.19,0.5,37.9,46.1,11005.0,4706.0,1013.0
2026-01-07 13:44:50,10524.0,1.98,3369.0,1.56,-0.69,5.903,3.965,26.0,38.0,0.0,361.0,4.19,0.5,37.7,46.1,11005.0,4700.0,1013.0
2026-01-07 13:44:51,10525.0,0.0,297.0,-0.25,0.25,5.922,3.427,26.0,38.0,0.0,721.0,4.2,0.5,37.9,40.8,12234.0,4703.0,1013.0
2026-01-07 13:44:52,10526.0,2.0,3368.0,2.13,-0.44,5.901,2.963,26.0,38.0,0.0,721.0,4.2,0.5,37.7,40.8,12234.0,4699.0,1013.0
2026-01-07 13:44:53,10527.0,0.0,296.0,-0.25,0.38,5.884,2.529,26.0,38.0,0.0,720.0,4.2,0.499,37.6,40.8,12234.0,4689.0,1013.0
2026-01-07 13:44:54,10528.0,1.99,3365.0,2.31,0.13,5.864,2.071,26.0,38.0,0.0,720.0,4.2,0.5,37.5,40.8,12234.0,4707.0,1013.0
2026-01-07 13:44:55,10529.0,0.0,294.0,-0.56,1.0,5.84,2.101,26.0,38.0,0.0,720.0,4.2,0.5,37.3,40.8,12234.0,4707.0,1013.0
2026-01-07 13:44:56,10530.0,1.98,3367.0,1.81,0.25,5.824,2.089,26.0,38.0,0.0,721.0,4.2,0.5,37.2,40.8,12234.0,4702.0,1013.0
2026-01-07 13:44:57,10531.0,0.0,301.0,-0.56,-0.06,5.815,1.509,26.0,38.0,0.0,1201.0,4.2,0.5,37.2,57.7,9508.0,4725.0,1013.0
2026-01-07 13:44:58,10532.0,2.01,3365.0,2.13,0.56,5.807,1.027,26.0,38.0,0.0,1200.0,4.2,0.5,37.1,57.7,9508.0,4707.0,1013.0
2026-01-07 13:44:59,10533.0,0.0,297.0,-0.31,0.19,5.825,0.645,26.0,38.0,0.0,1200.0,4.19,0.5,37.2,57.7,9508.0,4705.0,1013.0
2026-01-07 13:45:00,10534.0,1.99,3364.0,2.19,-0.13,5.843,0.263,26.0,38.0,0.0,1199.0,4.2,0.5,37.4,57.7,9508.0,4704.0,1013.0
2026-01-07 13:45:01,10535.0,0.0,296.0,-0.63,0.5,5.877,0.394,26.0,38.0,0.0,1200.0,4.19,0.5,37.6,57.7,9508.0,4705.0,1013.0
2026-01-07 13:45:02,10536.0,1.99,3365.0,2.38,-0.25,5.907,0.552,26.0,38.0,0.0,1198.0,4.2,0.5,37.8,57.7,9508.0,4749.0,1013.0
2026-01-07 13:45:03,10537.0,0.0,298.0,-0.44,3.44,5.845,1.316,26.0,38.0,0.0,84.0,4.2,0.5,37.4,55.9,9636.0,4703.0,1013.0
2026-01-07 13:45:04,10538.0,1.99,3363.0,2.38,-1.75,5.832,2.154,26.0,38.0,0.0,98.0,4.2,0.5,37.3,55.9,9636.0,4711.0,1013.0
2026-01-07 13:45:05,10539.0,0.0,296.0,-0.38,3.63,5.831,3.497,26.0,38.0,0.0,99.0,4.19,0.5,37.3,55.9,9636.0,4710.0,1013.0
2026-01-07 13:45:06,10540.0,1.99,3367.0,2.13,-2.19,5.834,4.572,26.0,38.0,0.0,99.0,4.2,0.5,37.3,55.9,9636.0,4698.0,1013.0
2026-01-07 13:45:07,10541.0,0.0,297.0,-0.81,3.06,5.882,4.921,26.0,38.0,0.0,99.0,4.2,0.499,37.6,55.9,9636.0,4691.0,1013.0
2026-01-07 13:45:08,10542.0,1.99,3364.0,2.06,-2.0,5.841,5.18,26.0,38.0,0.0,100.0,4.2,0.5,37.3,55.9,9636.0,4697.0,1013.0
2026-01-07 13:45:09,10543.0,0.0,296.0,-0.69,1.56,5.809,4.705,26.0,38.0,0.0,360.0,4.2,0.5,37.1,54.1,10062.0,4698.0,1013.0
2026-01-07 13:45:10,10544.0,2.01,3364.0,1.88,-1.06,5.841,4.531,26.0,38.0,0.0,360.0,4.19,0.5,37.3,54.1,10062.0,4704.0,1013.0
2026-01-07 13:45:11,10545.0,0.0,296.0,-0.19,0.94,5.834,4.229,26.0,38.0,0.0,359.0,4.2,0.5,37.3,54.1,10062.0,4702.0,1013.0
2026-01-07 13:45:12,10546.0,2.0,3367.0,2.13,-0.5,5.893,4.044,26.0,38.0,0.0,360.0,4.2,0.499,37.7,54.1,10062.0,4698.0,1013.0
2026-01-07 13:45:13,10547.0,0.0,297.0,-0.69,1.25,5.958,4.114,26.0,38.0,0.0,359.0,4.2,0.5,38.1,54.1,10062.0,4699.0,1013.0
2026-01-07 13:45:14,10548.0,2.01,3360.0,2.0,-0.69,5.894,4.06,26.0,38.0,0.0,359.0,4.19,0.5,37.7,54.1,10062.0,4704.0,1013.0
2026-01-07 13:45:15,10549.0,0.0,297.0,-0.81,0.38,5.92,3.586,26.0,38.0,0.0,721.0,4.2,0.5,37.8,53.9,10079.0,4706.0,1013.0
2026-01-07 13:45:16,10550.0,1.99,3367.0,2.06,0.0,5.872,3.111,26.0,38.0,0.0,721.0,4.2,0.5,37.5,53.9,10079.0,4705.0,1013.0
2026-01-07 13:45:17,10551.0,0.0,298.0,-0.31,0.63,5.851,2.604,26.0,38.0,0.0,721.0,4.2,0.499,37.4,53.9,10079.0,4681.0,1013.0
2026-01-07 13:45:18,10552.0,1.99,3367.0,1.44,-0.19,5.818,2.15,26.0,38.0,0.0,721.0,4.2,0.5,37.2,53.9,10079.0,4703.0,1013.0
2026-01-07 13:45:19,10553.0,0.0,298.0,-0.75,-0.06,5.782,2.11,26.0,38.0,0.0,720.0,4.19,0.5,37.0,53.9,10079.0,4699.0,1013.0
2026-01-07 13:45:20,10554.0,1.98,3365.0,2.25,0.25,5.831,2.06,26.0,38.0,0.0,719.0,4.2,0.5,37.3,53.9,10079.0,4707.0,1013.0
2026-01-07 13:45:21,10555.0,0.0,298.0,-0.5,0.19,5.842,3.894,26.0,38.0,0.0,1201.0,4.2,0.5,37.3,61.6,9153.0,4703.0,1013.0
2026-01-07 13:45:22,10556.0,2.0,3367.0,1.94,0.56,5.898,3.754,26.0,38.0,0.0,1201.0,4.2,0.5,37.7,61.6,9153.0,4685.0,1013.0
2026-01-07 13:45:23,10557.0,0.0,294.0,-0.56,0.19,5.922,3.632,26.0,38.0,0.0,1199.0,4.19,0.5,37.9,61.6,9153.0,4708.0,1013.0
2026-01-07 13:45:24,10558.0,2.01,3363.0,2.06,-0.19,5.872,3.575,26.0,38.0,0.0,1200.0,4.2,0.5,37.5,61.6,9153.0,4703.0,1013.0
2026-01-07 13:45:25,10559.0,0.0,297.0,-0.38,0.19,5.859,0.359,26.0,38.0,0.0,1200.0,4.19,0.5,37.5,61.6,9153.0,4709.0,1013.0
2026-01-07 13:45:26,10560.0,2.0,3364.0,1.94,0.13,5.87,0.502,26.0,38.0,0.0,1200.0,4.19,0.5,37.5,61.6,9153.0,4703.0,1013.0
2026-01-07 13:45:27,10561.0,0.0,296.0,-0.75,3.44,5.889,1.253,26.0,38.0,0.0,84.0,4.2,0.5,37.6,63.5,9107.0,4709.0,1013.0
2026-01-07 13:45:28,10562.0,2.0,3367.0,2.0,-1.94,5.919,2.149,26.0,38.0,0.0,100.0,4.2,0.5,37.8,63.5,9107.0,4704.0,1013.0
2026-01-07 13:45:29,10563.0,0.0,297.0,-0.19,2.94,5.919,3.443,26.0,38.0,0.0,98.0,4.2,0.5,37.8,63.5,9107.0,4704.0,1013.0
2026-01-07 13:45:30,10564.0,2.0,3367.0,1.75,-2.0,5.909,4.566,26.0,38.0,0.0,99.0,4.2,0.499,37.8,63.5,9107.0,4701.0,1013.0
2026-01-07 13:45:31,10565.0,0.0,300.0,-0.25,2.81,5.875,4.88,26.0,38.0,0.0,99.0,4.2,0.5,37.6,63.5,9107.0,4705.0,1013.0
2026-01-07 13:45:32,10566.0,1.99,3368.0,2.44,-2.38,5.849,5.167,26.0,38.0,0.0,100.0,4.2,0.5,37.4,63.5,9107.0,4706.0,1013.0
2026-01-07 13:45:33,10567.0,0.0,297.0,-0.31,1.31,5.838,4.81,26.0,38.0,0.0,359.0,4.2,0.5,37.3,58.0,9556.0,4713.0,1013.0
2026-01-07 13:45:34,10568.0,2.0,3367.0,2.38,-1.0,5.852,4.716,26.0,38.0,0.0,359.0,4.2,0.5,37.4,58.0,9556.0,4705.0,1013.0
2026-01-07 13:45:35,10569.0,0.0,301.0,-0.63,1.5,5.87,4.423,26.0,38.0,0.0,359.0,4.2,0.5,37.5,58.0,9556.0,4705.0,1013.0
2026-01-07 13:45:36,10570.0,1.98,3364.0,2.38,-1.0,5.883,4.142,26.0,38.0,0.0,359.0,4.2,0.5,37.6,58.0,9556.0,4708.0,1013.0
2026-01-07 13:45:37,10571.0,0.0,297.0,-0.88,1.19,5.86,4.138,26.0,38.0,0.0,359.0,4.2,0.5,37.5,58.0,9556.0,4704.0,1013.0
2026-01-07 13:45:38,10572.0,2.0,3369.0,1.94,-1.06,5.821,3.958,26.0,38.0,0.0,359.0,4.2,0.5,37.2,58.0,9556.0,4718.0,1013.0
2026-01-07 13:45:39,10573.0,0.0,298.0,-0.56,0.19,5.867,3.522,26.0,38.0,0.0,719.0,4.2,0.5,37.5,61.7,9266.0,4703.0,1013.0
2026-01-07 13:45:40,10574.0,2.0,3365.0,2.0,0.38,5.861,3.12,26.1,38.0,0.0,721.0,4.2,0.5,37.5,61.7,9266.0,4725.0,1013.0
2026-01-07 13:45:41,10575.0,0.0,294.0,-0.25,0.69,5.936,2.616,26.1,38.0,0.0,721.0,4.2,0.5,37.9,61.7,9266.0,4700.0,1014.0
2026-01-07 13:45:42,10576.0,2.0,3365.0,1.75,0.5,6.021,2.241,26.1,38.0,0.0,719.0,4.2,0.5,38.5,61.7,9266.0,4700.0,1014.0
2026-01-07 13:45:43,10577.0,0.0,300.0,-0.25,0.75,5.968,2.201,26.0,38.0,0.0,721.0,4.2,0.5,38.1,61.7,9266.0,4720.0,1014.0
2026-01-07 13:45:45,10578.0,2.0,3364.0,2.19,0.0,5.967,2.107,26.0,38.0,0.0,720.0,4.2,0.5,38.1,61.7,9266.0,4706.0,1013.0
2026-01-07 13:45:45,10579.0,0.0,296.0,-0.69,0.81,5.907,1.555,26.0,38.0,0.0,1201.0,4.19,0.5,37.8,61.3,9295.0,4687.0,1013.0
2026-01-07 13:45:46,10580.0,2.0,3364.0,2.0,0.25,5.864,1.014,26.0,38.0,0.0,1199.0,4.2,0.5,37.5,61.3,9295.0,4703.0,1013.0
2026-01-07 13:45:47,10581.0,0.0,302.0,-0.5,0.13,5.863,0.614,26.0,38.0,0.0,1199.0,4.2,0.5,37.5,61.3,9295.0,4705.0,1013.0
2026-01-07 13:45:48,10582.0,2.0,3365.0,2.06,0.06,5.887,0.26,26.0,38.0,0.0,1200.0,4.2,0.5,37.6,61.3,9295.0,4723.0,1013.0
2026-01-07 13:45:49,10583.0,0.0,301.0,-0.56,0.44,5.881,0.4,26.0,38.0,0.0,1200.0,4.19,0.5,37.6,61.3,9295.0,4706.0,1013.0
2026-01-07 13:45:50,10584.0,1.96,3363.0,1.81,0.25,5.87,0.494,26.0,38.0,0.0,1199.0,4.2,0.5,37.5,61.3,9295.0,4704.0,1013.0
2026-01-07 13:45:51,10585.0,0.0,301.0,-0.44,3.38,5.922,1.264,26.0,38.0,0.0,84.0,4.2,0.5,37.9,55.0,10121.0,4698.0,1013.0
2026-01-07 13:45:52,10586.0,1.97,3367.0,1.88,-1.69,5.88,2.137,26.0,38.0,0.0,100.0,4.2,0.5,37.6,55.0,10121.0,4703.0,1013.0
2026-01-07 13:45:53,10587.0,0.0,296.0,-0.5,3.38,5.845,3.464,26.0,38.0,0.0,100.0,4.18,0.499,37.4,55.0,10121.0,4712.0,1013.0
2026-01-07 13:45:54,10588.0,1.98,3367.0,2.13,-2.31,5.814,4.594,26.0,38.0,0.0,99.0,4.2,0.5,37.2,55.0,10121.0,4703.0,1013.0
2026-01-07 13:45:55,10589.0,0.0,300.0,-0.56,2.94,5.746,4.985,26.0,38.0,0.0,100.0,4.2,0.5,36.7,55.0,10121.0,4699.0,1013.0
2026-01-07 13:45:56,10590.0,1.99,3367.0,1.81,-2.44,5.795,5.22,26.0,38.0,0.0,100.0,4.2,0.5,37.0,55.0,10121.0,4707.0,1013.0
2026-01-07 13:45:57,10591.0,0.0,298.0,-0.19,0.31,5.856,4.869,26.0,38.0,0.0,358.0,4.2,0.501,37.4,59.7,9557.0,4712.0,1013.0
2026-01-07 13:45:58,10592.0,2.01,3364.0,1.5,-1.44,5.859,4.635,26.0,38.0,0.0,359.0,4.2,0.5,37.4,59.7,9557.0,4705.0,1013.0
2026-01-07 13:45:59,10593.0,0.0,297.0,-0.44,1.19,5.878,4.306,26.0,38.0,0.0,360.0,4.2,0.5,37.6,59.7,9557.0,4718.0,1013.0
2026-01-07 13:46:00,10594.0,1.97,3367.0,2.06,-1.13,5.875,4.115,26.0,38.0,0.0,360.0,4.2,0.5,37.6,59.7,9557.0,4704.0,1013.0
2026-01-07 13:46:01,10595.0,0.0,298.0,-0.31,1.75,5.882,4.085,26.0,38.0,0.0,359.0,4.19,0.5,37.6,59.7,9557.0,4702.0,1013.0
2026-01-07 13:46:02,10596.0,2.0,3364.0,1.75,-1.19,5.956,4.023,26.0,38.0,0.0,362.0,4.2,0.5,38.1,59.7,9557.0,4719.0,1013.0
2026-01-07 13:46:03,10597.0,0.0,298.0,-0.56,-0.25,5.99,3.518,26.0,38.0,0.0,720.0,4.2,0.5,38.3,61.3,9562.0,4706.0,1013.0
2026-01-07 13:46:04,10598.0,1.99,3369.0,1.63,-0.25,5.919,2.993,26.0,38.0,0.0,720.0,4.2,0.5,37.8,61.3,9562.0,4684.0,1013.0
2026-01-07 13:46:05,10599.0,0.0,296.0,-0.44,0.5,5.875,2.542,26.0,38.0,0.0,719.0,4.2,0.5,37.6,61.3,9562.0,4706.0,1013.0
2026-01-07 13:46:06,10600.0,1.98,3365.0,1.75,0.13,5.809,2.101,26.0,38.0,0.0,720.0,4.2,0.5,37.1,61.3,9562.0,4700.0,1013.0
2026-01-07 13:46:07,10601.0,0.0,297.0,-0.19,0.44,5.792,2.053,26.0,38.0,0.0,720.0,4.19,0.5,37.0,61.3,9562.0,4718.0,1013.0
2026-01-07 13:46:08,10602.0,1.99,3367.0,2.0,-0.06,5.806,2.037,26.0,38.0,0.0,721.0,4.2,0.5,37.1,61.3,9562.0,4703.0,1013.0
2026-01-07 13:46:09,10603.0,0.0,301.0,-0.25,0.69,5.837,1.479,26.0,38.0,0.0,1200.0,4.2,0.5,37.3,63.2,9133.0,4703.0,1013.0
2026-01-07 13:46:10,10604.0,2.0,3365.0,2.19,-0.31,5.903,0.98,26.0,38.0,0.0,1200.0,4.19,0.5,37.7,63.2,9133.0,4706.0,1013.0
2026-01-07 13:46:11,10605.0,0.0,302.0,-0.56,0.88,5.873,0.592,26.0,38.0,0.0,1200.0,4.2,0.5,37.5,63.2,9133.0,4706.0,1013.0
2026-01-07 13:46:12,10606.0,1.98,3367.0,2.13,0.0,5.919,0.212,26.0,38.0,0.0,1200.0,4.2,0.499,37.8,63.2,9133.0,4729.0,1013.0
2026-01-07 13:46:13,10607.0,0.0,294.0,-0.69,0.13,5.893,0.354,26.0,38.0,0.0,1200.0,4.19,0.5,37.7,63.2,9133.0,4707.0,1013.0
2026-01-07 13:46:14,10608.0,2.0,3367.0,1.88,-0.19,5.845,0.443,26.0,38.0,0.0,1201.0,4.19,0.5,37.4,63.2,9133.0,4701.0,1013.0
2026-01-07 13:46:15,10609.0,0.0,294.0,-0.44,2.88,5.845,1.191,26.0,38.0,0.0,85.0,4.2,0.5,37.4,61.0,9496.0,4704.0,1013.0
2026-01-07 13:46:16,10610.0,1.98,3367.0,2.69,-2.25,5.835,2.023,26.0,38.0,0.0,100.0,4.2,0.5,37.3,61.0,9496.0,4699.0,1013.0
2026-01-07 13:46:17,10611.0,0.0,296.0,-0.25,3.19,5.815,3.32,26.0,38.0,0.0,100.0,4.2,0.499,37.2,61.0,9496.0,4696.0,1013.0
2026-01-07 13:46:18,10612.0,1.99,3368.0,2.44,-2.25,5.885,4.57,26.0,38.0,0.0,101.0,4.19,0.5,37.6,61.0,9496.0,4703.0,1013.0
2026-01-07 13:46:19,10613.0,0.0,297.0,-0.44,2.75,5.899,4.987,26.0,38.0,0.0,99.0,4.2,0.5,37.7,61.0,9496.0,4705.0,1013.0
2026-01-07 13:46:20,10614.0,2.0,3368.0,2.06,-1.94,5.866,5.238,26.0,38.0,0.0,100.0,4.2,0.5,37.5,61.0,9496.0,4702.0,1013.0
2026-01-07 13:46:21,10615.0,0.0,298.0,-0.56,0.13,5.968,4.873,26.0,38.0,0.0,360.0,4.2,0.5,38.1,64.3,9182.0,4695.0,1013.0
2026-01-07 13:46:22,10616.0,1.98,3367.0,2.56,-1.38,5.856,4.629,26.0,38.0,0.0,359.0,4.2,0.499,37.4,64.3,9182.0,4671.0,1013.0
2026-01-07 13:46:23,10617.0,0.0,294.0,-0.56,1.06,5.828,4.309,26.0,38.0,0.0,359.0,4.2,0.5,37.3,64.3,9182.0,4703.0,1013.0
2026-01-07 13:46:24,10618.0,1.99,3367.0,1.94,-0.5,5.846,4.041,26.0,38.0,0.0,359.0,4.2,0.5,37.4,64.3,9182.0,4704.0,1013.0
2026-01-07 13:46:25,10619.0,0.0,296.0,-1.06,1.06,5.769,4.026,26.0,38.0,0.0,360.0,4.19,0.5,36.9,64.3,9182.0,4701.0,1013.0
2026-01-07 13:46:26,10620.0,2.0,3369.0,2.75,-1.0,5.787,3.894,26.0,38.0,0.0,360.0,4.2,0.5,37.0,64.3,9182.0,4701.0,1013.0
2026-01-07 13:46:27,10621.0,0.0,294.0,-0.69,-0.06,5.817,3.409,26.0,38.0,0.0,720.0,4.2,0.5,37.2,62.6,9180.0,4675.0,1013.0
2026-01-07 13:46:28,10622.0,1.99,3367.0,1.88,-0.19,5.797,2.949,26.0,38.0,0.0,719.0,4.2,0.5,37.1,62.6,9180.0,4704.0,1013.0
2026-01-07 13:46:29,10623.0,0.0,296.0,-0.63,0.38,5.817,2.437,26.0,38.0,0.0,721.0,4.2,0.5,37.2,62.6,9180.0,4702.0,1013.0
2026-01-07 13:46:30,10624.0,2.0,3368.0,2.75,0.38,5.723,2.04,26.0,38.0,0.0,719.0,4.19,0.499,36.6,62.6,9180.0,4704.0,1013.0
2026-01-07 13:46:31,10625.0,0.0,298.0,-0.25,0.06,5.65,1.968,26.0,39.0,0.0,721.0,4.2,0.5,36.1,62.6,9180.0,4700.0,1013.0
2026-01-07 13:46:32,10626.0,1.97,3367.0,2.38,-0.25,5.731,1.928,26.0,39.0,0.0,720.0,4.2,0.5,36.6,62.6,9180.0,4704.0,1013.0
2026-01-07 13:46:33,10627.0,0.0,300.0,-0.25,0.63,5.708,1.453,26.0,39.0,0.0,1199.0,4.2,0.5,36.5,62.4,9252.0,4707.0,1013.0
2026-01-07 13:46:34,10628.0,1.99,3368.0,1.63,0.31,5.823,0.993,26.0,38.0,0.0,1200.0,4.2,0.5,37.2,62.4,9252.0,4701.0,1013.0
2026-01-07 13:46:35,10629.0,0.0,302.0,-0.5,0.5,5.884,0.613,26.0,38.0,0.0,1201.0,4.2,0.5,37.6,62.4,9252.0,4700.0,1013.0
2026-01-07 13:46:36,10630.0,1.99,3367.0,2.31,0.5,5.84,0.243,26.0,38.0,0.0,1201.0,4.2,0.5,37.3,62.4,9252.0,4706.0,1013.0
2026-01-07 13:46:37,10631.0,0.0,300.0,-0.13,0.25,5.834,0.369,26.0,38.0,0.0,1200.0,4.19,0.5,37.3,62.4,9252.0,4705.0,1013.0
2026-01-07 13:46:38,10632.0,1.99,3367.0,2.31,0.63,5.799,0.432,26.0,38.0,0.0,1198.0,4.2,0.5,37.1,62.4,9252.0,4705.0,1013.0
2026-01-07 13:46:39,10633.0,0.0,297.0,-0.5,3.06,5.763,1.21,26.0,38.0,0.0,83.0,4.2,0.5,36.8,62.9,9200.0,4701.0,1013.0
2026-01-07 13:46:40,10634.0,1.99,3367.0,2.69,-1.81,5.74,2.151,26.0,38.0,0.0,99.0,4.2,0.499,36.7,62.9,9200.0,4696.0,1013.0
2026-01-07 13:46:41,10635.0,0.0,301.0,-0.81,2.56,5.77,3.49,26.0,38.0,0.0,99.0,4.2,0.5,36.9,62.9,9200.0,4703.0,1013.0
2026-01-07 13:46:42,10636.0,1.99,3367.0,1.75,-2.5,5.812,4.623,26.0,38.0,0.0,100.0,4.19,0.5,37.1,62.9,9200.0,4700.0,1013.0
2026-01-07 13:46:43,10637.0,0.0,298.0,-0.69,2.56,5.852,5.09,26.0,39.0,0.0,100.0,4.2,0.501,37.4,62.9,9200.0,4714.0,1013.0
2026-01-07 13:46:44,10638.0,1.98,3368.0,2.38,-2.13,5.916,5.275,26.0,39.0,0.0,100.0,4.2,0.5,37.8,62.9,9200.0,4698.0,1013.0
2026-01-07 13:46:45,10639.0,0.0,294.0,-0.5,0.75,5.918,4.813,26.0,39.0,0.0,360.0,4.2,0.5,37.8,56.0,10199.0,4715.0,1013.0
2026-01-07 13:46:46,10640.0,1.99,3363.0,1.75,-1.25,5.874,4.636,26.0,39.0,0.0,358.0,4.19,0.5,37.5,56.0,10199.0,4702.0,1013.0
2026-01-07 13:46:47,10641.0,0.0,298.0,-0.38,1.44,5.86,4.154,26.0,39.0,0.0,360.0,4.2,0.5,37.5,56.0,10199.0,4703.0,1013.0
2026-01-07 13:46:48,10642.0,1.99,3369.0,2.5,-1.19,5.771,3.912,26.0,39.0,0.0,359.0,4.2,0.5,36.9,56.0,10199.0,4710.0,1013.0
2026-01-07 13:46:49,10643.0,0.0,297.0,-0.63,1.25,5.778,4.0,26.0,38.0,0.0,360.0,4.2,0.5,36.9,56.0,10199.0,4701.0,1013.0
2026-01-07 13:46:50,10644.0,1.99,3368.0,1.94,-1.06,5.797,3.881,26.0,38.0,0.0,360.0,4.2,0.499,37.1,56.0,10199.0,4685.0,1013.0
2026-01-07 13:46:51,10645.0,0.0,296.0,-1.06,0.0,5.78,3.472,26.0,38.0,0.0,719.0,4.2,0.5,36.9,60.8,9453.0,4705.0,1013.0
