Timestamp,time_since_start_s,charger_diffusion_current_nA,charger_high_voltage_V,electrometer1_mV,electrometer2_mV,electrometer1_amplitude_mV,electrometer2_amplitude_mV,temperature_C,relative_humidity_percent,status,precipitator_voltage_V,battery_voltage_V,flow_lpm,LDSA_um2_cm3,diameter_nm,number_1_cm3,orifice_pressure_Pa,absolute_pressure_mbar
2026-01-07 16:48:40,21554.0,1.99,3372.0,1.81,-1.37,4.669,1.83,25.6,45.0,0.0,99.0,4.19,0.499,29.8,85.7,5474.0,4698.0,1013.0
2026-01-07 16:48:41,21555.0,0.0,296.0,-0.37,3.06,4.665,2.916,25.6,45.0,0.0,99.0,4.2,0.5,29.8,85.7,5474.0,4708.0,1013.0
2026-01-07 16:48:42,21556.0,1.99,3373.0,1.75,-1.62,4.689,3.811,25.6,45.0,0.0,99.0,4.2,0.5,30.0,85.7,5474.0,4706.0,1013.0
2026-01-07 16:48:43,21557.0,0.0,297.0,-0.31,2.94,4.683,4.066,25.7,46.0,0.0,98.0,4.2,0.5,29.9,85.7,5474.0,4714.0,1013.0
2026-01-07 16:48:44,21558.0,1.99,3369.0,2.25,-2.12,4.651,4.261,25.7,46.0,0.0,100.0,4.2,0.5,29.7,85.7,5474.0,4704.0,1013.0
2026-01-07 16:48:45,21559.0,0.0,300.0,-0.06,0.94,4.746,4.026,25.7,46.0,0.0,359.0,4.2,0.5,30.3,85.0,5518.0,4717.0,1013.0
2026-01-07 16:48:46,21560.0,2.0,3372.0,1.75,-1.37,4.709,3.944,25.6,45.0,0.0,360.0,4.2,0.5,30.1,85.0,5518.0,4702.0,1013.0
2026-01-07 16:48:47,21561.0,0.0,302.0,-0.75,1.19,4.696,3.745,25.6,45.0,0.0,359.0,4.2,0.5,30.0,85.0,5518.0,4706.0,1013.0
2026-01-07 16:48:48,21562.0,1.99,3372.0,1.81,-1.31,4.766,3.63,25.6,45.0,0.0,359.0,4.2,0.5,30.5,85.0,5518.0,4711.0,1013.0
2026-01-07 16:48:49,21563.0,0.0,296.0,-0.06,1.37,4.675,3.702,25.7,45.0,0.0,359.0,4.18,0.5,29.9,85.0,5518.0,4704.0,1013.0
2026-01-07 16:48:50,21564.0,1.99,3372.0,1.81,-0.69,4.717,3.613,25.7,45.0,0.0,360.0,4.2,0.5,30.1,85.0,5518.0,4690.0,1013.0
2026-01-07 16:48:51,21565.0,0.0,298.0,-0.25,-0.12,4.733,3.232,25.7,45.0,0.0,719.0,4.2,0.5,30.2,85.6,5538.0,4701.0,1013.0
2026-01-07 16:48:52,21566.0,2.0,3372.0,1.69,-0.44,4.7,2.818,25.6,45.0,0.0,720.0,4.2,0.5,30.0,85.6,5538.0,4703.0,1013.0
2026-01-07 16:48:53,21567.0,0.0,297.0,0.12,0.31,4.72,2.356,25.6,45.0,0.0,720.0,4.2,0.5,30.2,85.6,5538.0,4749.0,1013.0
2026-01-07 16:48:54,21568.0,1.98,3375.0,1.5,0.5,4.696,1.931,25.6,45.0,0.0,720.0,4.2,0.5,30.0,85.6,5538.0,4700.0,1013.0
2026-01-07 16:48:55,21569.0,0.0,300.0,-0.06,0.12,4.724,1.917,25.7,45.0,0.0,719.0,4.2,0.5,30.2,85.6,5538.0,4706.0,1013.0
2026-01-07 16:48:56,21570.0,2.02,3369.0,2.12,-0.06,4.727,1.939,25.7,45.0,0.0,721.0,4.2,0.5,30.2,85.6,5538.0,4707.0,1013.0
2026-01-07 16:48:57,21571.0,0.0,296.0,-0.44,0.25,4.745,1.472,25.7,45.0,0.0,1199.0,4.2,0.5,30.3,83.8,5770.0,4703.0,1013.0
2026-01-07 16:48:58,21572.0,2.0,3372.0,1.5,0.19,4.785,1.056,25.7,45.0,0.0,1200.0,4.2,0.499,30.6,83.8,5770.0,4717.0,1013.0
2026-01-07 16:48:59,21573.0,0.0,298.0,0.0,0.19,4.77,0.651,25.7,45.0,0.0,1199.0,4.18,0.5,30.5,83.8,5770.0,4704.0,1013.0
2026-01-07 16:49:00,21574.0,1.99,3372.0,1.81,0.69,4.801,0.228,25.7,45.0,0.0,1199.0,4.19,0.5,30.7,83.8,5770.0,4700.0,1013.0
2026-01-07 16:49:01,21575.0,0.0,296.0,-0.12,0.31,4.819,0.296,25.7,45.0,0.0,1199.0,4.2,0.5,30.8,83.8,5770.0,4704.0,1013.0
2026-01-07 16:49:02,21576.0,2.0,3372.0,1.81,-0.19,4.788,0.354,25.7,45.0,0.0,1200.0,4.2,0.5,30.6,83.8,5770.0,4707.0,1013.0
2026-01-07 16:49:03,21577.0,0.0,296.0,0.19,2.19,4.763,1.073,25.7,45.0,0.0,82.0,4.2,0.498,30.4,83.7,5928.0,4687.0,1013.0
2026-01-07 16:49:04,21578.0,2.0,3371.0,2.06,-1.56,4.734,1.774,25.7,46.0,0.0,99.0,4.2,0.5,30.3,83.7,5928.0,4708.0,1013.0
2026-01-07 16:49:05,21579.0,0.0,298.0,-0.37,2.56,4.7,2.879,25.7,46.0,0.0,97.0,4.2,0.5,30.0,83.7,5928.0,4704.0,1013.0
2026-01-07 16:49:06,21580.0,1.99,3373.0,2.31,-2.12,4.701,3.792,25.7,46.0,0.0,99.0,4.2,0.5,30.0,83.7,5928.0,4701.0,1013.0
2026-01-07 16:49:07,21581.0,0.0,300.0,-0.37,3.0,4.723,4.099,25.7,45.0,0.0,99.0,4.2,0.5,30.2,83.7,5928.0,4706.0,1013.0
2026-01-07 16:49:08,21582.0,1.99,3376.0,1.12,-1.87,4.766,4.361,25.7,45.0,0.0,99.0,4.2,0.499,30.5,83.7,5928.0,4688.0,1013.0
2026-01-07 16:49:09,21583.0,0.0,298.0,-0.44,0.56,4.769,4.118,25.7,45.0,0.0,359.0,4.2,0.5,30.5,75.5,6147.0,4705.0,1013.0
2026-01-07 16:49:10,21584.0,1.99,3373.0,2.06,-0.94,4.73,4.048,25.6,46.0,0.0,360.0,4.19,0.5,30.2,75.5,6147.0,4702.0,1013.0
2026-01-07 16:49:11,21585.0,0.0,297.0,-0.69,0.87,4.748,3.858,25.6,46.0,0.0,360.0,4.2,0.5,30.3,75.5,6147.0,4698.0,1013.0
2026-01-07 16:49:12,21586.0,2.0,3373.0,1.44,-0.87,4.68,3.672,25.6,46.0,0.0,358.0,4.18,0.5,29.9,75.5,6147.0,4699.0,1013.0
2026-01-07 16:49:13,21587.0,0.0,298.0,-0.25,0.81,4.738,3.688,25.6,45.0,0.0,360.0,4.19,0.499,30.3,75.5,6147.0,4653.0,1013.0
2026-01-07 16:49:14,21588.0,1.98,3371.0,1.75,-0.94,4.762,3.66,25.6,45.0,0.0,360.0,4.2,0.5,30.4,75.5,6147.0,4701.0,1013.0
2026-01-07 16:49:15,21589.0,0.0,298.0,-0.31,0.44,4.723,3.246,25.6,45.0,0.0,719.0,4.19,0.5,30.2,80.8,5928.0,4697.0,1013.0
2026-01-07 16:49:16,21590.0,2.0,3372.0,2.31,0.0,4.768,2.892,25.6,45.0,0.0,720.0,4.2,0.499,30.5,80.8,5928.0,4685.0,1013.0
2026-01-07 16:49:17,21591.0,0.0,301.0,-0.31,-0.12,4.685,2.458,25.6,45.0,0.0,718.0,4.19,0.5,29.9,80.8,5928.0,4702.0,1013.0
2026-01-07 16:49:18,21592.0,1.98,3373.0,1.62,-0.12,4.712,1.996,25.6,45.0,0.0,720.0,4.2,0.5,30.1,80.8,5928.0,4703.0,1013.0
2026-01-07 16:49:19,21593.0,0.0,300.0,0.06,0.5,4.715,1.973,25.6,45.0,0.0,720.0,4.2,0.5,30.1,80.8,5928.0,4705.0,1013.0
2026-01-07 16:49:20,21594.0,1.99,3372.0,1.87,-0.06,4.689,1.932,25.6,45.0,0.0,722.0,4.2,0.5,30.0,80.8,5928.0,4703.0,1013.0
2026-01-07 16:49:21,21595.0,0.0,297.0,-0.19,0.56,4.706,1.435,25.6,45.0,0.0,1199.0,4.19,0.5,30.1,85.3,5723.0,4708.0,1013.0
2026-01-07 16:49:22,21596.0,1.99,3376.0,1.69,0.06,4.675,0.989,25.7,45.0,0.0,1199.0,4.2,0.5,29.9,85.3,5723.0,4703.0,1013.0
2026-01-07 16:49:23,21597.0,0.0,297.0,-0.19,0.12,4.681,0.586,25.7,45.0,0.0,1200.0,4.2,0.5,29.9,85.3,5723.0,4703.0,1013.0
2026-01-07 16:49:24,21598.0,1.99,3375.0,1.87,0.06,4.712,0.192,25.7,45.0,0.0,1200.0,4.2,0.5,30.1,85.3,5723.0,4700.0,1013.0
2026-01-07 16:49:25,21599.0,0.0,293.0,-0.12,0.31,4.715,0.347,25.6,45.0,0.0,1199.0,4.2,0.5,30.1,85.3,5723.0,4700.0,1013.0
2026-01-07 16:49:26,21600.0,2.01,3372.0,2.0,0.44,4.681,0.497,25.6,45.0,0.0,1199.0,4.2,0.499,29.9,85.3,5723.0,4704.0,1013.0
2026-01-07 16:49:27,21601.0,0.0,300.0,-0.19,2.69,4.684,1.161,25.6,45.0,0.0,82.0,4.2,0.499,29.9,84.6,5679.0,4697.0,1013.0
2026-01-07 16:49:28,21602.0,1.98,3373.0,1.5,-1.44,4.661,1.899,25.7,45.0,0.0,98.0,4.2,0.5,29.8,84.6,5679.0,4704.0,1013.0
2026-01-07 16:49:29,21603.0,0.0,296.0,-0.19,3.0,4.65,3.033,25.7,45.0,0.0,98.0,4.2,0.5,29.7,84.6,5679.0,4706.0,1013.0
2026-01-07 16:49:30,21604.0,1.99,3371.0,1.87,-2.06,4.661,3.977,25.7,45.0,0.0,99.0,4.2,0.499,29.8,84.6,5679.0,4700.0,1013.0
2026-01-07 16:49:31,21605.0,0.0,300.0,0.0,2.31,4.653,4.222,25.7,45.0,0.0,99.0,4.2,0.5,29.7,84.6,5679.0,4703.0,1013.0
2026-01-07 16:49:32,21606.0,1.99,3371.0,2.0,-1.69,4.659,4.362,25.7,45.0,0.0,99.0,4.2,0.499,29.8,84.6,5679.0,4642.0,1013.0
2026-01-07 16:49:33,21607.0,0.0,300.0,-0.44,0.81,4.658,4.09,25.7,45.0,0.0,359.0,4.2,0.5,29.8,85.5,5737.0,4701.0,1013.0
2026-01-07 16:49:34,21608.0,2.01,3375.0,1.75,-0.75,4.695,3.91,25.7,45.0,0.0,359.0,4.2,0.5,30.0,85.5,5737.0,4707.0,1013.0
2026-01-07 16:49:35,21609.0,0.0,298.0,-1.19,1.31,4.722,3.748,25.7,45.0,0.0,360.0,4.2,0.5,30.2,85.5,5737.0,4702.0,1013.0
2026-01-07 16:49:36,21610.0,2.0,3373.0,1.69,-1.19,4.681,3.588,25.7,45.0,0.0,360.0,4.2,0.5,29.9,85.5,5737.0,4702.0,1013.0
2026-01-07 16:49:37,21611.0,0.0,298.0,-0.37,1.0,4.794,3.571,25.6,45.0,0.0,359.0,4.2,0.5,30.6,85.5,5737.0,4700.0,1013.0
2026-01-07 16:49:38,21612.0,2.0,3373.0,1.62,-0.69,4.814,3.475,25.6,45.0,0.0,360.0,4.19,0.5,30.8,85.5,5737.0,4706.0,1013.0
2026-01-07 16:49:39,21613.0,0.0,298.0,-0.06,0.0,4.778,3.04,25.6,45.0,0.0,720.0,4.19,0.5,30.5,75.5,6404.0,4705.0,1013.0
2026-01-07 16:49:40,21614.0,1.98,3371.0,2.12,-0.19,4.773,2.673,25.7,45.0,0.0,719.0,4.2,0.5,30.5,75.5,6404.0,4719.0,1013.0
2026-01-07 16:49:41,21615.0,0.0,294.0,-0.06,0.31,4.69,2.337,25.7,45.0,0.0,718.0,4.18,0.5,30.0,75.5,6404.0,4708.0,1013.0
2026-01-07 16:49:42,21616.0,1.99,3372.0,2.31,-0.37,4.628,1.995,25.7,45.0,0.0,720.0,4.19,0.5,29.6,75.5,6404.0,4697.0,1013.0
2026-01-07 16:49:43,21617.0,0.0,292.0,-0.19,0.44,4.647,2.014,25.7,45.0,0.0,721.0,4.19,0.5,29.7,75.5,6404.0,4703.0,1013.0
2026-01-07 16:49:44,21618.0,1.97,3372.0,2.06,-0.06,4.701,1.998,25.7,45.0,0.0,720.0,4.2,0.5,30.0,75.5,6404.0,4706.0,1013.0
2026-01-07 16:49:45,21619.0,0.0,298.0,-0.31,0.25,4.716,1.461,25.7,45.0,0.0,1200.0,4.19,0.499,30.1,77.1,6175.0,4697.0,1013.0
2026-01-07 16:49:46,21620.0,1.99,3375.0,1.87,-0.31,4.773,0.991,25.7,45.0,0.0,1199.0,4.19,0.5,30.5,77.1,6175.0,4704.0,1013.0
2026-01-07 16:49:47,21621.0,0.0,293.0,-0.37,0.12,4.804,0.627,25.7,45.0,0.0,1199.0,4.2,0.5,30.7,77.1,6175.0,4703.0,1013.0
2026-01-07 16:49:48,21622.0,1.98,3372.0,1.69,-0.12,4.776,0.279,25.7,45.0,0.0,1199.0,4.2,0.5,30.5,77.1,6175.0,4710.0,1013.0
2026-01-07 16:49:49,21623.0,0.0,297.0,-0.25,-0.12,4.741,0.367,25.7,45.0,0.0,1199.0,4.2,0.5,30.3,77.1,6175.0,4705.0,1013.0
2026-01-07 16:49:50,21624.0,2.0,3372.0,1.87,0.06,4.667,0.522,25.7,45.0,0.0,1198.0,4.2,0.5,29.8,77.1,6175.0,4715.0,1013.0
2026-01-07 16:49:51,21625.0,0.0,300.0,-0.19,2.94,4.669,1.166,25.7,45.0,0.0,82.0,4.2,0.5,29.8,77.9,6041.0,4701.0,1013.0
2026-01-07 16:49:52,21626.0,1.99,3369.0,1.62,-1.75,4.679,1.871,25.7,45.0,0.0,100.0,4.2,0.5,29.9,77.9,6041.0,4700.0,1013.0
2026-01-07 16:49:53,21627.0,0.0,300.0,-0.31,2.5,4.697,2.903,25.7,45.0,0.0,98.0,4.2,0.5,30.0,77.9,6041.0,4712.0,1013.0
2026-01-07 16:49:54,21628.0,1.99,3373.0,1.94,-1.81,4.784,3.823,25.7,45.0,0.0,100.0,4.2,0.5,30.6,77.9,6041.0,4708.0,1013.0
2026-01-07 16:49:55,21629.0,0.0,298.0,0.31,2.81,4.722,4.081,25.7,45.0,0.0,100.0,4.2,0.5,30.2,77.9,6041.0,4697.0,1013.0
2026-01-07 16:49:56,21630.0,2.03,3373.0,2.12,-1.81,4.726,4.276,25.7,45.0,0.0,99.0,4.2,0.5,30.2,77.9,6041.0,4702.0,1013.0
2026-01-07 16:49:57,21631.0,0.0,300.0,-0.19,0.62,4.695,4.084,25.7,45.0,0.0,359.0,4.2,0.5,30.0,69.5,6414.0,4705.0,1013.0
2026-01-07 16:49:58,21632.0,2.0,3372.0,2.5,-0.94,4.74,3.931,25.7,45.0,0.0,360.0,4.19,0.5,30.3,69.5,6414.0,4728.0,1013.0
2026-01-07 16:49:59,21633.0,0.0,297.0,-0.31,1.62,4.753,3.73,25.7,45.0,0.0,358.0,4.2,0.5,30.4,69.5,6414.0,4708.0,1013.0
2026-01-07 16:50:00,21634.0,1.99,3371.0,1.81,-1.06,4.762,3.625,25.7,45.0,0.0,360.0,4.2,0.5,30.4,69.5,6414.0,4708.0,1013.0
2026-01-07 16:50:01,21635.0,0.0,293.0,-0.12,1.69,4.773,3.644,25.7,45.0,0.0,359.0,4.2,0.5,30.5,69.5,6414.0,4697.0,1013.0
2026-01-07 16:50:02,21636.0,1.99,3375.0,2.12,-1.12,4.849,3.63,25.7,45.0,0.0,360.0,4.19,0.5,31.0,69.5,6414.0,4703.0,1013.0
2026-01-07 16:50:03,21637.0,0.0,296.0,-0.12,-0.31,4.918,3.231,25.7,45.0,0.0,719.0,4.2,0.5,31.4,84.0,5963.0,4730.0,1013.0
2026-01-07 16:50:04,21638.0,1.99,3373.0,2.44,-0.19,4.971,2.797,25.6,45.0,0.0,718.0,4.19,0.5,31.8,84.0,5963.0,4700.0,1013.0
2026-01-07 16:50:05,21639.0,0.0,298.0,-0.37,0.44,4.972,2.379,25.6,45.0,0.0,719.0,4.2,0.5,31.8,84.0,5963.0,4699.0,1013.0
2026-01-07 16:50:06,21640.0,2.0,3372.0,1.94,-0.06,4.855,2.017,25.6,45.0,0.0,719.0,4.2,0.5,31.0,84.0,5963.0,4705.0,1013.0
2026-01-07 16:50:07,21641.0,0.0,296.0,-0.12,0.75,4.814,2.02,25.6,45.0,0.0,719.0,4.2,0.5,30.8,84.0,5963.0,4705.0,1013.0
2026-01-07 16:50:08,21642.0,1.96,3375.0,2.19,-0.56,4.793,1.966,25.6,45.0,0.0,720.0,4.2,0.499,30.6,84.0,5963.0,4695.0,1013.0
2026-01-07 16:50:09,21643.0,0.0,300.0,-0.06,0.12,4.836,1.437,25.6,45.0,0.0,1199.0,4.2,0.5,30.9,81.1,6037.0,4703.0,1013.0
2026-01-07 16:50:10,21644.0,1.98,3373.0,1.56,0.06,4.757,0.936,25.7,45.0,0.0,1199.0,4.2,0.5,30.4,81.1,6037.0,4701.0,1013.0
2026-01-07 16:50:11,21645.0,0.0,297.0,-0.31,0.62,4.757,0.572,25.7,45.0,0.0,1199.0,4.2,0.5,30.4,81.1,6037.0,4700.0,1013.0
2026-01-07 16:50:12,21646.0,1.99,3375.0,2.06,0.37,4.667,0.255,25.7,45.0,0.0,1199.0,4.2,0.5,29.8,81.1,6037.0,4704.0,1013.0
2026-01-07 16:50:13,21647.0,0.0,297.0,-0.31,0.31,4.643,0.416,25.7,45.0,0.0,1200.0,4.19,0.498,29.7,81.1,6037.0,4686.0,1013.0
2026-01-07 16:50:14,21648.0,2.01,3372.0,2.19,0.06,4.705,0.567,25.7,45.0,0.0,1198.0,4.2,0.5,30.1,81.1,6037.0,4704.0,1013.0
2026-01-07 16:50:15,21649.0,0.0,297.0,0.06,3.31,4.705,1.239,25.7,45.0,0.0,83.0,4.2,0.5,30.1,82.4,5834.0,4701.0,1013.0
2026-01-07 16:50:17,21650.0,1.99,3375.0,1.69,-1.62,4.792,2.018,25.7,45.0,0.0,98.0,4.2,0.5,30.6,82.4,5834.0,4698.0,1013.0
2026-01-07 16:50:18,21651.0,0.0,300.0,0.06,3.19,4.774,3.067,25.7,45.0,0.0,99.0,4.19,0.5,30.5,82.4,5834.0,4708.0,1013.0
2026-01-07 16:50:18,21652.0,2.0,3371.0,1.25,-1.75,4.726,3.984,25.7,45.0,0.0,99.0,4.19,0.499,30.2,82.4,5834.0,4681.0,1013.0
2026-01-07 16:50:19,21653.0,0.0,296.0,-0.25,2.31,4.765,4.17,25.7,45.0,0.0,98.0,4.19,0.5,30.5,82.4,5834.0,4705.0,1013.0
2026-01-07 16:50:20,21654.0,2.0,3372.0,1.75,-2.44,4.725,4.285,25.7,45.0,0.0,102.0,4.2,0.5,30.2,82.4,5834.0,4697.0,1013.0
2026-01-07 16:50:21,21655.0,0.0,297.0,-0.44,0.62,4.78,4.08,25.7,45.0,0.0,360.0,4.2,0.5,30.5,82.0,5919.0,4700.0,1013.0
2026-01-07 16:50:22,21656.0,1.99,3372.0,1.31,-1.37,4.847,3.986,25.7,45.0,0.0,360.0,4.2,0.5,31.0,82.0,5919.0,4700.0,1013.0
2026-01-07 16:50:23,21657.0,0.0,297.0,-0.12,1.37,4.847,3.801,25.7,45.0,0.0,360.0,4.2,0.5,31.0,82.0,5919.0,4684.0,1013.0
2026-01-07 16:50:24,21658.0,1.99,3372.0,2.0,-0.94,4.914,3.725,25.7,45.0,0.0,357.0,4.2,0.5,31.4,82.0,5919.0,4706.0,1013.0
2026-01-07 16:50:25,21659.0,0.0,298.0,-0.44,1.37,4.93,3.71,25.7,45.0,0.0,359.0,4.2,0.5,31.5,82.0,5919.0,4707.0,1013.0
2026-01-07 16:50:26,21660.0,1.99,3375.0,1.12,-0.5,4.887,3.62,25.7,45.0,0.0,359.0,4.2,0.5,31.2,82.0,5919.0,4708.0,1013.0
2026-01-07 16:50:27,21661.0,0.0,294.0,-0.37,0.31,4.876,3.237,25.7,45.0,0.0,719.0,4.2,0.499,31.2,73.1,6455.0,4698.0,1013.0
2026-01-07 16:50:28,21662.0,2.0,3375.0,1.69,-0.25,4.824,2.786,25.7,45.0,0.0,718.0,4.19,0.5,30.8,73.1,6455.0,4703.0,1013.0
2026-01-07 16:50:29,21663.0,0.0,293.0,-0.37,0.69,4.783,2.387,25.7,45.0,0.0,718.0,4.2,0.5,30.6,73.1,6455.0,4704.0,1013.0
2026-01-07 16:50:30,21664.0,1.99,3375.0,1.81,-0.31,4.817,1.995,25.7,45.0,0.0,719.0,4.2,0.5,30.8,73.1,6455.0,4703.0,1013.0
2026-01-07 16:50:31,21665.0,0.0,298.0,-0.12,0.56,4.802,1.943,25.7,45.0,0.0,720.0,4.19,0.5,30.7,73.1,6455.0,4702.0,1013.0
2026-01-07 16:50:32,21666.0,2.01,3371.0,1.44,-0.56,4.802,1.926,25.7,45.0,0.0,719.0,4.2,0.498,30.7,73.1,6455.0,4686.0,1013.0
2026-01-07 16:50:33,21667.0,0.0,298.0,-0.25,0.56,4.799,1.409,25.7,45.0,0.0,1199.0,4.23,0.5,30.7,78.7,6159.0,4700.0,1013.0
2026-01-07 16:50:34,21668.0,2.0,3375.0,1.69,0.19,4.796,0.903,25.7,46.0,0.0,1199.0,4.2,0.5,30.6,78.7,6159.0,4704.0,1013.0
2026-01-07 16:50:35,21669.0,0.0,301.0,-0.56,0.31,4.81,0.564,25.7,46.0,0.0,1200.0,4.2,0.5,30.7,78.7,6159.0,4702.0,1013.0
2026-01-07 16:50:36,21670.0,1.99,3373.0,1.69,-0.06,4.77,0.233,25.7,46.0,0.0,1200.0,4.2,0.5,30.5,78.7,6159.0,4705.0,1013.0
2026-01-07 16:50:37,21671.0,0.0,300.0,-0.25,0.06,4.771,0.384,25.7,45.0,0.0,1199.0,4.2,0.499,30.5,78.7,6159.0,4682.0,1013.0
2026-01-07 16:50:38,21672.0,2.0,3372.0,1.94,0.19,4.734,0.599,25.7,45.0,0.0,1198.0,4.19,0.5,30.3,78.7,6159.0,4701.0,1013.0
2026-01-07 16:50:39,21673.0,0.0,301.0,0.06,2.25,4.714,1.201,25.7,45.0,0.0,82.0,4.2,0.5,30.1,77.5,6073.0,4703.0,1013.0
2026-01-07 16:50:40,21674.0,1.99,3372.0,1.75,-1.25,4.708,1.822,25.7,45.0,0.0,99.0,4.22,0.499,30.1,77.5,6073.0,4702.0,1013.0
2026-01-07 16:50:41,21675.0,0.0,300.0,-0.37,2.81,4.677,2.876,25.7,45.0,0.0,100.0,4.19,0.5,29.9,77.5,6073.0,4700.0,1013.0
2026-01-07 16:50:42,21676.0,1.99,3373.0,1.81,-1.87,4.659,3.79,25.7,45.0,0.0,100.0,4.2,0.5,29.8,77.5,6073.0,4671.0,1013.0
2026-01-07 16:50:43,21677.0,0.0,297.0,0.0,2.44,4.627,4.098,25.7,45.0,0.0,99.0,4.2,0.5,29.6,77.5,6073.0,4706.0,1013.0
2026-01-07 16:50:44,21678.0,1.99,3373.0,1.75,-1.56,4.717,4.321,25.7,45.0,0.0,100.0,4.2,0.5,30.1,77.5,6073.0,4707.0,1013.0
2026-01-07 16:50:45,21679.0,0.0,297.0,-1.0,0.87,4.729,4.118,25.7,45.0,0.0,359.0,4.2,0.5,30.2,72.9,6393.0,4704.0,1013.0
2026-01-07 16:50:46,21680.0,2.0,3372.0,2.06,-0.94,4.661,3.933,25.7,45.0,0.0,359.0,4.2,0.5,29.8,72.9,6393.0,4706.0,1013.0
2026-01-07 16:50:47,21681.0,0.0,297.0,-0.75,1.31,4.691,3.739,25.7,45.0,0.0,360.0,4.2,0.5,30.0,72.9,6393.0,4701.0,1013.0
2026-01-07 16:50:48,21682.0,2.0,3371.0,1.69,-0.81,4.626,3.58,25.7,45.0,0.0,360.0,4.19,0.5,29.6,72.9,6393.0,4700.0,1013.0
2026-01-07 16:50:49,21683.0,0.0,298.0,-0.69,1.19,4.589,3.572,25.6,45.0,0.0,358.0,4.2,0.5,29.3,72.9,6393.0,4699.0,1013.0
2026-01-07 16:50:50,21684.0,1.98,3369.0,1.75,-1.0,4.738,3.586,25.6,45.0,0.0,360.0,4.2,0.499,30.3,72.9,6393.0,4708.0,1013.0
2026-01-07 16:50:51,21685.0,0.0,294.0,-0.31,-0.06,4.717,3.185,25.6,45.0,0.0,719.0,4.2,0.5,30.1,82.1,5873.0,4706.0,1013.0
2026-01-07 16:50:52,21686.0,1.98,3369.0,1.87,-0.19,4.744,2.764,25.7,45.0,0.0,718.0,4.2,0.5,30.3,82.1,5873.0,4704.0,1013.0
2026-01-07 16:50:53,21687.0,0.0,298.0,-0.12,0.69,4.874,2.364,25.7,45.0,0.0,719.0,4.2,0.5,31.1,82.1,5873.0,4703.0,1013.0
2026-01-07 16:50:54,21688.0,2.0,3373.0,1.81,0.0,4.824,2.042,25.7,45.0,0.0,720.0,4.2,0.5,30.8,82.1,5873.0,4701.0,1013.0
2026-01-07 16:50:55,21689.0,0.0,300.0,-0.31,0.62,4.858,2.076,25.7,45.0,0.0,719.0,4.21,0.499,31.0,82.1,5873.0,4697.0,1013.0
2026-01-07 16:50:56,21690.0,2.0,3375.0,1.75,0.0,4.907,2.066,25.7,45.0,0.0,720.0,4.2,0.5,31.4,82.1,5873.0,4705.0,1013.0
2026-01-07 16:50:57,21691.0,0.0,294.0,-0.31,0.12,4.765,1.539,25.7,45.0,0.0,1199.0,4.2,0.5,30.5,82.8,5811.0,4703.0,1013.0
2026-01-07 16:50:58,21692.0,2.0,3373.0,1.62,-0.06,4.775,1.033,25.7,45.0,0.0,1199.0,4.19,0.501,30.5,82.8,5811.0,4705.0,1013.0
