Timestamp,Ozone_ppb,Cell_Temperature_K,Cell_Pressure_torr,Photodiode_Voltage_V,Power_Supply_V,Latitude,Longitude,Altitude_m,GPS_Quality,Date,Time
2025-12-04 12:50:50,33.8,310.0,739.7,1.4156,12.2,0000.00000,00000.00000,0.0,0,04/12/25,12:52:10
2025-12-04 12:51:00,36.1,310.0,740.0,1.4155,12.2,0000.00000,00000.00000,0.0,0,04/12/25,12:52:20
2025-12-04 12:51:10,37.9,310.0,740.6,1.4155,12.2,0000.00000,00000.00000,0.0,0,04/12/25,12:52:30
