merge_timestamp,imet_Timestamp,imet_pressure,imet_temp,imet_rel_hum,imet_hum_temp,imet_date,imet_time,imet_longitude,imet_latitude,imet_altitude,imet_sat,pom_Timestamp,pom_Ozone_ppb,pom_Cell_Temperature_K,pom_Cell_Pressure_torr,pom_Photodiode_Voltage_V,pom_Power_Supply_V,pom_Latitude,pom_Longitude,pom_Altitude_m,pom_GPS_Quality,pom_Date,pom_Time,trisonica_Timestamp,trisonica_Wind_Speed,trisonica_Wind_Direction,trisonica_U_Vector,trisonica_V_Vector,trisonica_W_Vector,trisonica_Temperature,trisonica_Relative_Humidity,trisonica_Pressure,trisonica_Compass_Heading,trisonica_Pitch,trisonica_Roll,spectro_Timestamp,spectro_peak_wavelength,spectro_max_intensity,spectro_total_points,spectro_status
2025-12-04 10:28:44,2025-12-04 10:28:43,1007.43,+2198,3.36,+2305,2015/10/18,00:21:46,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:44,00.09,252,00.08,00.03,00.00,22.88,37.99,1006.87,-179.1,180.0,012,2025-12-04 10:28:44,418.0962,2054.00,2048,success
2025-12-04 10:28:45,2025-12-04 10:28:44,1007.44,+2197,3.36,+2305,2015/10/18,00:21:47,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:45,00.06,298,00.04,-00.02,00.04,23.00,37.98,1006.88,-179.1,179.9,025,,,,,
2025-12-04 10:28:46,2025-12-04 10:28:45,1007.46,+2196,3.35,+2305,2015/10/18,00:21:48,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:46,00.05,264,00.05,00.01,-00.01,23.03,37.96,1006.87,-179.1,180.0,021,2025-12-04 10:28:45,418.0962,2043.00,2048,success
2025-12-04 10:28:47,2025-12-04 10:28:46,1007.43,+2199,3.35,+2305,2015/10/18,00:21:49,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:47,00.02,296,00.02,-00.01,00.02,22.96,38.01,1006.85,-179.0,180.0,024,2025-12-04 10:28:46,418.0962,2030.00,2048,success
2025-12-04 10:28:48,2025-12-04 10:28:47,1007.47,+2198,3.35,+2304,2015/10/18,00:21:50,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:48,00.02,064,-00.01,-00.00,00.02,23.05,37.99,1006.85,-179.1,179.9,019,2025-12-04 10:28:48,418.0962,2059.00,2048,success
2025-12-04 10:28:49,2025-12-04 10:28:48,1007.47,+2198,3.35,+2305,2015/10/18,00:21:51,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:49,00.03,037,-00.02,-00.02,-00.01,22.80,37.95,1006.88,-179.0,180.0,018,2025-12-04 10:28:49,418.0962,2056.00,2048,success
2025-12-04 10:28:50,2025-12-04 10:28:49,1007.46,+2198,3.36,+2304,2015/10/18,00:21:52,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:50,00.11,071,-00.10,-00.04,00.04,22.69,38.01,1006.88,-179.0,179.9,017,2025-12-04 10:28:50,418.0962,2058.00,2048,success
2025-12-04 10:28:51,2025-12-04 10:28:50,1007.46,+2199,3.36,+2304,2015/10/18,00:21:53,+0000000000,+0000000000,-00017000,00,2025-12-04 10:28:50,20.3,308.7,740.8,1.4219,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:30:10,2025-12-04 10:28:51,00.09,080,-00.09,-00.02,00.01,22.81,37.97,1006.88,-179.0,180.0,014,2025-12-04 10:28:51,418.0962,2040.00,2048,success
2025-12-04 10:28:52,2025-12-04 10:28:51,1007.45,+2198,3.35,+2305,2015/10/18,00:21:54,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:52,00.06,081,-00.06,-00.01,00.01,22.81,38.01,1006.86,-179.0,180.0,017,2025-12-04 10:28:52,418.0962,2028.00,2048,success
2025-12-04 10:28:53,2025-12-04 10:28:52,1007.44,+2199,3.35,+2304,2015/10/18,00:21:55,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:53,00.08,093,-00.08,00.00,00.02,22.60,38.02,1006.87,-179.0,179.9,027,2025-12-04 10:28:53,418.0962,2027.00,2048,success
2025-12-04 10:28:54,2025-12-04 10:28:53,1007.47,+2198,3.35,+2305,2015/10/18,00:21:56,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:54,00.07,074,-00.06,-00.02,00.02,22.63,38.02,1006.89,-179.1,180.0,022,2025-12-04 10:28:54,418.0962,2071.00,2048,success
2025-12-04 10:28:55,2025-12-04 10:28:54,1007.44,+2199,3.35,+2305,2015/10/18,00:21:57,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:55,00.06,102,-00.06,00.01,00.02,22.81,37.98,1006.87,-179.0,179.9,028,,,,,
2025-12-04 10:28:56,2025-12-04 10:28:55,1007.47,+2197,3.36,+2305,2015/10/18,00:21:58,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:56,00.07,128,-00.05,00.04,00.01,22.82,37.94,1006.86,-179.0,180.0,026,2025-12-04 10:28:55,418.0962,2049.00,2048,success
2025-12-04 10:28:57,2025-12-04 10:28:56,1007.44,+2196,3.36,+2305,2015/10/18,00:21:59,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:57,00.07,089,-00.07,-00.00,-00.00,22.83,37.98,1006.88,-179.0,180.0,027,2025-12-04 10:28:56,418.0962,2039.00,2048,success
2025-12-04 10:28:58,2025-12-04 10:28:57,1007.47,+2202,3.36,+2305,2015/10/18,00:22:00,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:58,00.13,058,-00.10,-00.06,00.03,22.54,38.03,1006.88,-179.0,180.0,023,2025-12-04 10:28:58,418.0962,2038.00,2048,success
2025-12-04 10:28:59,2025-12-04 10:28:58,1007.51,+2196,3.36,+2305,2015/10/18,00:22:01,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:28:59,00.11,053,-00.09,-00.07,00.01,23.10,38.01,1006.90,-179.1,180.0,024,2025-12-04 10:28:59,627.2004,1951.00,2048,success
2025-12-04 10:29:00,2025-12-04 10:28:59,1007.45,+2199,3.36,+2305,2015/10/18,00:22:02,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:29:00,00.10,063,-00.09,-00.04,00.02,23.22,37.99,1006.85,-179.1,179.9,026,2025-12-04 10:29:00,627.2004,1933.00,2048,success
2025-12-04 10:29:01,2025-12-04 10:29:00,1007.5,+2198,3.37,+2305,2015/10/18,00:22:03,+0000000000,+0000000000,-00017000,00,2025-12-04 10:29:00,19.6,308.7,741.8,1.4220,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:30:20,2025-12-04 10:29:01,00.05,068,-00.05,-00.02,00.01,23.11,38.01,1006.89,-179.0,180.0,021,2025-12-04 10:29:01,627.2004,1948.00,2048,success
2025-12-04 10:29:02,2025-12-04 10:29:01,1007.48,+2191,3.37,+2305,2015/10/18,00:22:04,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:29:02,00.01,233,00.01,00.00,-00.00,22.94,37.99,1006.88,-179.0,179.9,022,2025-12-04 10:29:02,627.2004,1941.00,2048,success
2025-12-04 10:29:03,2025-12-04 10:29:02,1007.45,+2200,3.38,+2305,2015/10/18,00:22:05,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:29:03,00.06,225,00.04,00.04,00.01,22.90,37.99,1006.90,-179.1,180.0,018,2025-12-04 10:29:03,627.2004,1957.00,2048,success
2025-12-04 10:29:04,2025-12-04 10:29:03,1007.45,+2202,3.38,+2305,2015/10/18,00:22:06,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:29:04,00.04,239,00.03,00.02,00.01,23.39,37.98,1006.88,-179.0,179.9,024,2025-12-04 10:29:04,627.2004,1925.00,2048,success
2025-12-04 10:29:05,2025-12-04 10:29:04,1007.49,+2199,3.37,+2305,2015/10/18,00:22:07,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:29:05,00.03,271,00.01,-00.00,00.02,23.55,37.99,1006.90,-179.0,179.9,015,2025-12-04 10:29:05,627.2004,1959.00,2048,success
