merge_timestamp,imet_Timestamp,imet_pressure,imet_temp,imet_rel_hum,imet_hum_temp,imet_date,imet_time,imet_longitude,imet_latitude,imet_altitude,imet_sat,pom_Timestamp,pom_Ozone_ppb,pom_Cell_Temperature_K,pom_Cell_Pressure_torr,pom_Photodiode_Voltage_V,pom_Power_Supply_V,pom_Latitude,pom_Longitude,pom_Altitude_m,pom_GPS_Quality,pom_Date,pom_Time,trisonica_Timestamp,trisonica_Wind_Speed,trisonica_Wind_Direction,trisonica_U_Vector,trisonica_V_Vector,trisonica_W_Vector,trisonica_Temperature,trisonica_Relative_Humidity,trisonica_Pressure,trisonica_Compass_Heading,trisonica_Pitch,trisonica_Roll,spectro_Timestamp,spectro_peak_wavelength,spectro_max_intensity,spectro_total_points,spectro_status
2025-12-04 10:35:20,2025-12-04 10:35:19,1007.41,+2206,3.34,+2319,2015/10/18,00:28:22,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:19,00.02,226,00.02,00.02,00.00,23.24,37.40,1006.80,-179.0,179.9,026,2025-12-04 10:35:19,627.2004,1979.00,2048,success
2025-12-04 10:35:21,2025-12-04 10:35:20,1007.42,+2206,3.34,+2319,2015/10/18,00:28:23,+0000000000,+0000000000,-00017000,00,2025-12-04 10:35:20,18.2,308.9,741.8,1.4255,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:36:40,2025-12-04 10:35:21,00.07,253,00.06,00.02,00.04,23.34,37.40,1006.81,-179.0,179.9,025,2025-12-04 10:35:20,627.2004,1971.00,2048,success
2025-12-04 10:35:22,2025-12-04 10:35:21,1007.45,+2207,3.34,+2319,2015/10/18,00:28:24,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:21,00.06,256,00.05,00.01,00.02,23.38,37.41,1006.81,-179.0,180.0,023,2025-12-04 10:35:21,627.2004,1992.00,2048,success
2025-12-04 10:35:23,2025-12-04 10:35:22,1007.4,+2205,3.34,+2318,2015/10/18,00:28:25,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:22,00.07,228,00.05,00.04,00.01,23.21,37.37,1006.82,-179.0,180.0,027,2025-12-04 10:35:22,627.2004,1958.00,2048,success
2025-12-04 10:35:24,2025-12-04 10:35:23,1007.4,+2208,3.34,+2319,2015/10/18,00:28:26,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:24,00.03,175,-00.00,00.03,00.02,23.33,37.42,1006.85,-179.0,180.0,021,2025-12-04 10:35:23,627.2004,1976.00,2048,success
2025-12-04 10:35:25,2025-12-04 10:35:24,1007.33,+2206,3.34,+2318,2015/10/18,00:28:27,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:25,00.04,138,-00.02,00.03,00.01,23.11,37.39,1006.84,-179.0,179.9,020,2025-12-04 10:35:24,627.2004,1975.00,2048,success
2025-12-04 10:35:26,2025-12-04 10:35:25,1007.4,+2201,3.34,+2318,2015/10/18,00:28:28,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:25,00.09,081,-00.08,-00.01,00.02,23.05,37.37,1006.80,-179.0,180.0,026,2025-12-04 10:35:26,627.2004,1976.00,2048,success
2025-12-04 10:35:27,2025-12-04 10:35:26,1007.39,+2206,3.34,+2319,2015/10/18,00:28:29,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:26,00.11,112,-00.10,00.04,00.00,23.02,37.41,1006.80,-179.0,180.0,018,,,,,
2025-12-04 10:35:28,2025-12-04 10:35:27,1007.4,+2212,3.34,+2318,2015/10/18,00:28:30,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:28,00.10,102,-00.10,00.02,00.00,23.30,37.40,1006.83,-179.0,179.9,021,2025-12-04 10:35:27,627.2004,1949.00,2048,success
2025-12-04 10:35:29,2025-12-04 10:35:28,1007.38,+2208,3.34,+2318,2015/10/18,00:28:31,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:28,00.09,085,-00.09,-00.01,00.01,23.20,37.46,1006.80,-179.0,179.9,024,2025-12-04 10:35:28,627.2004,1964.00,2048,success
2025-12-04 10:35:30,2025-12-04 10:35:29,1007.38,+2209,3.34,+2318,2015/10/18,00:28:32,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:30,00.08,134,-00.06,00.05,00.01,22.93,37.44,1006.83,-179.0,179.9,030,2025-12-04 10:35:29,627.2004,1986.00,2048,success
2025-12-04 10:35:31,2025-12-04 10:35:30,1007.44,+2209,3.34,+2318,2015/10/18,00:28:33,+0000000000,+0000000000,-00017000,00,2025-12-04 10:35:30,18.7,308.9,741.6,1.4255,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:36:50,2025-12-04 10:35:31,00.04,135,-00.03,00.03,00.01,22.95,37.43,1006.80,-179.0,180.0,032,2025-12-04 10:35:30,627.2004,1943.00,2048,success
2025-12-04 10:35:32,2025-12-04 10:35:31,1007.4,+2209,3.34,+2318,2015/10/18,00:28:34,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:32,00.08,068,-00.07,-00.03,00.03,22.95,37.50,1006.83,-179.0,179.9,023,2025-12-04 10:35:31,627.2004,1965.00,2048,success
2025-12-04 10:35:33,2025-12-04 10:35:32,1007.37,+2209,3.34,+2318,2015/10/18,00:28:35,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:33,00.10,069,-00.09,-00.03,00.01,23.14,37.47,1006.81,-179.0,180.0,025,2025-12-04 10:35:32,627.2004,1975.00,2048,success
2025-12-04 10:35:34,2025-12-04 10:35:33,1007.4,+2209,3.34,+2318,2015/10/18,00:28:36,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:34,00.14,080,-00.13,-00.02,00.02,23.01,37.46,1006.81,-179.0,180.0,027,2025-12-04 10:35:33,627.2004,1989.00,2048,success
2025-12-04 10:35:35,2025-12-04 10:35:34,1007.37,+2210,3.34,+2318,2015/10/18,00:28:37,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:35,00.18,057,-00.15,-00.10,00.03,23.01,37.53,1006.83,-179.0,179.9,028,2025-12-04 10:35:34,627.2004,1981.00,2048,success
2025-12-04 10:35:36,2025-12-04 10:35:35,1007.4,+2213,3.34,+2319,2015/10/18,00:28:38,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:36,00.14,053,-00.11,-00.08,00.02,22.99,37.53,1006.81,-179.0,180.0,027,2025-12-04 10:35:36,627.2004,1971.00,2048,success
2025-12-04 10:35:37,2025-12-04 10:35:36,1007.42,+2204,3.34,+2318,2015/10/18,00:28:39,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:37,00.15,071,-00.15,-00.05,00.02,23.05,37.56,1006.84,-179.0,180.0,019,2025-12-04 10:35:37,627.2004,1986.00,2048,success
2025-12-04 10:35:38,2025-12-04 10:35:37,1007.37,+2207,3.34,+2319,2015/10/18,00:28:40,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:38,00.11,073,-00.10,-00.03,00.03,23.17,37.55,1006.83,-179.0,-180.0,023,,,,,
2025-12-04 10:35:39,2025-12-04 10:35:38,1007.39,+2210,3.34,+2318,2015/10/18,00:28:41,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:39,00.10,067,-00.09,-00.04,00.03,22.95,37.53,1006.81,-179.0,180.0,026,2025-12-04 10:35:38,627.2004,1983.00,2048,success
2025-12-04 10:35:40,2025-12-04 10:35:39,1007.38,+2208,3.34,+2319,2015/10/18,00:28:42,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:40,00.10,063,-00.09,-00.04,00.03,22.91,37.54,1006.84,-179.0,180.0,021,2025-12-04 10:35:39,627.2004,1982.00,2048,success
2025-12-04 10:35:41,2025-12-04 10:35:40,1007.38,+2209,3.34,+2319,2015/10/18,00:28:43,+0000000000,+0000000000,-00017000,00,2025-12-04 10:35:40,17.1,308.9,742.0,1.4255,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:00,2025-12-04 10:35:41,00.09,079,-00.09,-00.02,00.03,23.00,37.56,1006.81,-179.0,179.9,020,2025-12-04 10:35:40,627.2004,1986.00,2048,success
2025-12-04 10:35:42,2025-12-04 10:35:41,1007.4,+2211,3.34,+2319,2015/10/18,00:28:44,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:42,00.08,077,-00.07,-00.02,00.02,23.06,37.56,1006.82,-179.0,179.9,024,2025-12-04 10:35:41,627.2004,1971.00,2048,success
2025-12-04 10:35:43,2025-12-04 10:35:42,1007.39,+2210,3.34,+2319,2015/10/18,00:28:45,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:43,00.09,099,-00.08,00.01,00.02,23.17,37.57,1006.83,-179.0,180.0,018,2025-12-04 10:35:42,627.2004,1970.00,2048,success
2025-12-04 10:35:44,2025-12-04 10:35:43,1007.31,+2209,3.34,+2320,2015/10/18,00:28:46,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:44,00.09,102,-00.08,00.02,-00.01,23.06,37.57,1006.79,-179.0,179.9,021,2025-12-04 10:35:43,627.2004,1982.00,2048,success
2025-12-04 10:35:45,2025-12-04 10:35:44,1007.4,+2211,3.34,+2319,2015/10/18,00:28:47,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:45,00.05,121,-00.05,00.03,-00.01,22.93,37.55,1006.84,-179.0,180.0,018,2025-12-04 10:35:44,627.2004,1987.00,2048,success
2025-12-04 10:35:46,2025-12-04 10:35:45,1007.43,+2207,3.34,+2319,2015/10/18,00:28:48,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:46,00.03,101,-00.03,00.01,00.01,22.88,37.53,1006.78,-179.0,180.0,025,2025-12-04 10:35:46,627.2004,1980.00,2048,success
2025-12-04 10:35:47,2025-12-04 10:35:46,1007.34,+2210,3.34,+2319,2015/10/18,00:28:49,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:47,00.06,101,-00.05,00.01,00.03,22.89,37.55,1006.84,-179.0,179.9,016,2025-12-04 10:35:47,627.2004,1973.00,2048,success
2025-12-04 10:35:48,2025-12-04 10:35:47,1007.33,+2209,3.35,+2319,2015/10/18,00:28:50,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:48,00.05,104,-00.05,00.01,00.02,22.92,37.56,1006.81,-179.0,180.0,026,,,,,
2025-12-04 10:35:49,2025-12-04 10:35:48,1007.39,+2213,3.35,+2319,2015/10/18,00:28:51,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:49,00.05,077,-00.05,-00.01,00.02,23.00,37.56,1006.83,-179.0,180.0,025,2025-12-04 10:35:48,627.2004,1967.00,2048,success
2025-12-04 10:35:50,2025-12-04 10:35:49,1007.4,+2210,3.35,+2319,2015/10/18,00:28:52,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:50,00.03,021,-00.01,-00.02,00.03,22.78,37.53,1006.82,-179.0,179.9,020,2025-12-04 10:35:49,627.2004,1975.00,2048,success
2025-12-04 10:35:51,2025-12-04 10:35:50,1007.38,+2210,3.35,+2319,2015/10/18,00:28:53,+0000000000,+0000000000,-00017000,00,2025-12-04 10:35:50,18.1,308.9,740.8,1.4256,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:10,2025-12-04 10:35:51,00.04,019,-00.01,-00.03,00.02,22.64,37.55,1006.82,-179.0,180.0,022,2025-12-04 10:35:50,627.2004,1964.00,2048,success
2025-12-04 10:35:52,2025-12-04 10:35:51,1007.34,+2209,3.35,+2318,2015/10/18,00:28:54,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:52,00.03,068,-00.02,-00.01,00.02,22.75,37.53,1006.87,-179.0,180.0,023,2025-12-04 10:35:51,627.2004,1966.00,2048,success
2025-12-04 10:35:53,2025-12-04 10:35:52,1007.36,+2209,3.35,+2318,2015/10/18,00:28:55,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:53,00.02,329,00.00,-00.00,00.02,22.69,37.55,1006.86,-179.0,179.9,020,2025-12-04 10:35:52,627.2004,1976.00,2048,success
2025-12-04 10:35:54,2025-12-04 10:35:53,1007.42,+2205,3.35,+2319,2015/10/18,00:28:56,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:54,00.03,352,00.00,-00.01,00.03,22.73,37.59,1006.83,-179.0,180.0,019,2025-12-04 10:35:53,627.2004,1993.00,2048,success
2025-12-04 10:35:55,2025-12-04 10:35:54,1007.37,+2206,3.34,+2318,2015/10/18,00:28:57,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:55,00.02,086,-00.01,-00.00,00.02,22.78,37.55,1006.83,-179.0,180.0,024,2025-12-04 10:35:54,627.2004,1984.00,2048,success
2025-12-04 10:35:56,2025-12-04 10:35:55,1007.42,+2206,3.34,+2319,2015/10/18,00:28:58,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:56,00.05,089,-00.04,-00.00,00.04,22.78,37.57,1006.85,-179.0,179.9,027,2025-12-04 10:35:55,627.2004,1996.00,2048,success
2025-12-04 10:35:57,2025-12-04 10:35:56,1007.38,+2209,3.34,+2319,2015/10/18,00:28:59,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:57,00.03,124,-00.02,00.01,00.02,22.78,37.57,1006.83,-179.0,180.0,023,2025-12-04 10:35:57,627.2004,1978.00,2048,success
2025-12-04 10:35:58,2025-12-04 10:35:57,1007.43,+2209,3.34,+2319,2015/10/18,00:29:00,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:58,00.03,137,-00.01,00.01,00.03,22.93,37.56,1006.85,-179.0,179.9,017,2025-12-04 10:35:58,627.2004,1964.00,2048,success
2025-12-04 10:35:59,2025-12-04 10:35:58,1007.39,+2211,3.34,+2319,2015/10/18,00:29:01,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:35:59,00.03,214,00.02,00.02,00.02,22.98,37.60,1006.80,-179.0,179.9,025,,,,,
2025-12-04 10:36:00,2025-12-04 10:35:59,1007.4,+2211,3.35,+2318,2015/10/18,00:29:02,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:00,00.05,195,00.01,00.05,00.00,22.95,37.57,1006.84,-179.0,180.0,019,2025-12-04 10:35:59,627.2004,1963.00,2048,success
2025-12-04 10:36:01,2025-12-04 10:36:00,1007.45,+2211,3.35,+2319,2015/10/18,00:29:03,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:00,16.9,309.0,742.3,1.4256,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:20,2025-12-04 10:36:01,00.03,160,-00.01,00.02,00.03,22.91,37.55,1006.81,-179.0,179.9,026,2025-12-04 10:36:00,627.2004,1976.00,2048,success
2025-12-04 10:36:02,2025-12-04 10:36:01,1007.42,+2208,3.35,+2319,2015/10/18,00:29:04,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:02,00.04,231,00.03,00.02,00.02,23.12,37.57,1006.78,-179.0,180.0,021,2025-12-04 10:36:01,627.2004,1972.00,2048,success
2025-12-04 10:36:03,2025-12-04 10:36:02,1007.39,+2209,3.35,+2320,2015/10/18,00:29:05,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:03,00.03,031,-00.01,-00.01,00.03,23.12,37.56,1006.80,-179.0,180.0,022,2025-12-04 10:36:02,627.2004,1980.00,2048,success
2025-12-04 10:36:04,2025-12-04 10:36:03,1007.38,+2207,3.35,+2319,2015/10/18,00:29:06,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:04,00.05,008,-00.01,-00.04,00.02,22.97,37.58,1006.79,-179.0,179.9,018,2025-12-04 10:36:03,627.2004,1989.00,2048,success
2025-12-04 10:36:05,2025-12-04 10:36:04,1007.37,+2208,3.35,+2319,2015/10/18,00:29:07,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:05,00.07,041,-00.04,-00.05,00.02,22.79,37.59,1006.85,-179.0,180.0,024,2025-12-04 10:36:04,627.2004,2013.00,2048,success
2025-12-04 10:36:06,2025-12-04 10:36:05,1007.44,+2209,3.35,+2319,2015/10/18,00:29:08,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:06,00.07,075,-00.07,-00.02,00.02,22.54,37.60,1006.83,-179.0,180.0,022,2025-12-04 10:36:05,627.2004,1974.00,2048,success
2025-12-04 10:36:07,2025-12-04 10:36:06,1007.44,+2209,3.35,+2320,2015/10/18,00:29:09,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:07,00.06,039,-00.03,-00.04,00.02,22.78,37.63,1006.82,-179.0,179.9,028,2025-12-04 10:36:07,627.2004,2002.00,2048,success
2025-12-04 10:36:08,2025-12-04 10:36:07,1007.42,+2210,3.35,+2320,2015/10/18,00:29:10,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:08,00.03,050,-00.02,-00.02,00.01,22.85,37.63,1006.83,-179.0,179.9,029,2025-12-04 10:36:08,627.2004,1966.00,2048,success
2025-12-04 10:36:09,2025-12-04 10:36:08,1007.37,+2209,3.35,+2318,2015/10/18,00:29:11,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:09,00.04,088,-00.03,-00.00,00.02,22.78,37.61,1006.80,-179.0,179.9,025,,,,,
2025-12-04 10:36:10,2025-12-04 10:36:09,1007.43,+2208,3.35,+2319,2015/10/18,00:29:12,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:10,00.06,078,-00.05,-00.01,00.02,22.74,37.61,1006.83,-179.0,179.9,020,2025-12-04 10:36:09,627.2004,1975.00,2048,success
2025-12-04 10:36:11,2025-12-04 10:36:10,1007.39,+2209,3.34,+2319,2015/10/18,00:29:13,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:10,15.6,308.9,741.3,1.4257,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:30,2025-12-04 10:36:11,00.04,084,-00.04,-00.00,00.02,22.70,37.61,1006.81,-179.0,180.0,023,2025-12-04 10:36:10,627.2004,1986.00,2048,success
2025-12-04 10:36:12,2025-12-04 10:36:11,1007.39,+2209,3.34,+2319,2015/10/18,00:29:14,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:12,00.05,037,-00.03,-00.04,00.02,22.67,37.66,1006.81,-179.0,179.9,014,2025-12-04 10:36:11,627.2004,1990.00,2048,success
2025-12-04 10:36:13,2025-12-04 10:36:12,1007.41,+2206,3.34,+2319,2015/10/18,00:29:15,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:13,00.04,034,-00.02,-00.03,00.03,22.71,37.66,1006.83,-179.0,179.9,020,2025-12-04 10:36:12,627.2004,1948.00,2048,success
2025-12-04 10:36:14,2025-12-04 10:36:13,1007.36,+2209,3.34,+2319,2015/10/18,00:29:16,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:14,00.03,034,-00.02,-00.02,00.02,22.70,37.65,1006.84,-179.0,180.0,025,2025-12-04 10:36:13,627.2004,1957.00,2048,success
2025-12-04 10:36:15,2025-12-04 10:36:14,1007.4,+2211,3.34,+2319,2015/10/18,00:29:17,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:15,00.05,072,-00.04,-00.01,00.02,22.71,37.65,1006.82,-179.0,179.9,027,2025-12-04 10:36:14,627.2004,2003.00,2048,success
2025-12-04 10:36:16,2025-12-04 10:36:15,1007.39,+2209,3.34,+2319,2015/10/18,00:29:18,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:16,00.06,075,-00.06,-00.02,00.02,22.76,37.64,1006.80,-179.0,180.0,020,2025-12-04 10:36:15,627.2004,1983.00,2048,success
2025-12-04 10:36:17,2025-12-04 10:36:16,1007.42,+2209,3.34,+2319,2015/10/18,00:29:19,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:17,00.05,062,-00.04,-00.02,00.03,22.76,37.70,1006.84,-179.0,180.0,027,2025-12-04 10:36:17,627.2004,1963.00,2048,success
2025-12-04 10:36:18,2025-12-04 10:36:17,1007.41,+2208,3.34,+2320,2015/10/18,00:29:20,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:18,00.05,347,00.01,-00.05,00.02,22.65,37.68,1006.86,-179.0,180.0,023,2025-12-04 10:36:18,627.2004,1967.00,2048,success
2025-12-04 10:36:19,2025-12-04 10:36:18,1007.39,+2208,3.34,+2320,2015/10/18,00:29:21,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:19,00.06,007,-00.01,-00.05,00.04,22.51,37.68,1006.83,-179.0,180.0,024,2025-12-04 10:36:19,627.2004,1959.00,2048,success
2025-12-04 10:36:20,2025-12-04 10:36:19,1007.37,+2211,3.34,+2320,2015/10/18,00:29:22,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:20,00.06,359,00.00,-00.05,00.03,22.65,37.70,1006.80,-179.0,180.0,025,,,,,
2025-12-04 10:36:21,2025-12-04 10:36:20,1007.35,+2213,3.35,+2320,2015/10/18,00:29:23,+0000000000,+0000000000,-00017000,00,2025-12-04 10:36:20,15.7,308.9,741.4,1.4257,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:37:40,2025-12-04 10:36:21,00.04,330,00.01,-00.02,00.03,22.70,37.69,1006.81,-179.0,180.0,026,2025-12-04 10:36:20,627.2004,1997.00,2048,success
2025-12-04 10:36:22,2025-12-04 10:36:21,1007.43,+2212,3.35,+2320,2015/10/18,00:29:24,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:22,00.03,351,00.00,-00.02,00.03,22.69,37.68,1006.86,-179.0,179.9,026,2025-12-04 10:36:21,627.2004,1983.00,2048,success
2025-12-04 10:36:23,2025-12-04 10:36:22,1007.38,+2210,3.35,+2319,2015/10/18,00:29:25,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:23,00.03,317,00.01,-00.01,00.02,22.79,37.66,1006.82,-179.0,180.0,022,2025-12-04 10:36:22,627.2004,1964.00,2048,success
2025-12-04 10:36:24,2025-12-04 10:36:23,1007.38,+2210,3.35,+2320,2015/10/18,00:29:26,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:24,00.04,338,00.01,-00.04,00.02,22.94,37.66,1006.83,-179.0,180.0,023,2025-12-04 10:36:23,627.2004,1989.00,2048,success
2025-12-04 10:36:25,2025-12-04 10:36:24,1007.37,+2213,3.35,+2320,2015/10/18,00:29:27,+0000000000,+0000000000,-00017000,00,,,,,,,,,,,,,2025-12-04 10:36:25,00.03,355,00.00,-00.03,00.01,22.84,37.65,1006.80,-179.0,179.9,025,2025-12-04 10:36:24,627.2004,1972.00,2048,success
