Timestamp,Ozone_ppb,Cell_Temperature_K,Cell_Pressure_torr,Photodiode_Voltage_V,Power_Supply_V,Latitude,Longitude,Altitude_m,GPS_Quality,Date,Time
2025-12-04 10:27:00,14.8,308.6,740.8,1.4215,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:28:20
2025-12-04 10:27:10,16.4,308.6,742.2,1.4216,12.2,0000.00000,00000.00000,0.0,0,04/12/25,10:28:30
