Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2025-12-03 11:34:51,00.08,112,-00.06,00.02,00.04,23.48,37.88,1009.64,179.5,179.8,215
2025-12-03 11:34:51,00.09,117,-00.07,00.04,00.03,23.45,37.90,1009.68,179.5,179.8,218
2025-12-03 11:34:51,00.07,117,-00.06,00.03,00.03,23.46,37.91,1009.62,179.5,179.8,215
2025-12-03 11:34:51,00.07,128,-00.05,00.04,00.02,23.47,37.87,1009.62,179.5,179.8,215
2025-12-03 11:34:51,00.08,133,-00.05,00.05,00.04,23.46,37.90,1009.66,179.5,179.8,216
2025-12-03 11:34:51,00.05,140,-00.03,00.04,00.02,23.46,37.90,1009.62,179.5,179.8,216
2025-12-03 11:34:51,00.06,128,-00.05,00.04,00.01,23.45,37.89,1009.65,179.5,179.8,212
2025-12-03 11:34:51,00.06,108,-00.05,00.02,00.02,23.46,37.87,1009.64,179.5,179.8,213
2025-12-03 11:34:52,00.07,121,-00.05,00.03,00.03,23.45,37.90,1009.62,179.5,179.8,216
2025-12-03 11:34:52,00.09,117,-00.07,00.04,00.03,23.44,37.90,1009.66,179.5,179.8,216
2025-12-03 11:34:52,00.08,124,-00.06,00.04,00.03,23.46,37.91,1009.66,179.5,179.8,214
2025-12-03 11:34:52,00.07,112,-00.06,00.02,00.02,23.47,37.88,1009.65,179.5,179.8,214
2025-12-03 11:34:52,00.09,108,-00.08,00.03,00.04,23.49,37.86,1009.66,179.5,179.8,214
2025-12-03 11:34:52,00.08,126,-00.05,00.04,00.04,23.49,37.86,1009.64,179.5,179.7,213
2025-12-03 11:34:52,00.07,129,-00.05,00.04,00.03,23.50,37.87,1009.64,179.5,179.8,211
2025-12-03 11:34:52,00.07,122,-00.06,00.03,00.03,23.52,37.89,1009.65,179.5,179.8,216
2025-12-03 11:34:52,00.08,120,-00.07,00.04,00.02,23.52,37.90,1009.61,179.5,179.8,217
2025-12-03 11:34:52,00.08,115,-00.06,00.03,00.03,23.53,37.89,1009.64,179.5,179.8,216
2025-12-03 11:34:53,00.08,125,-00.06,00.04,00.03,23.54,37.90,1009.68,179.5,179.7,215
2025-12-03 11:34:53,00.08,124,-00.06,00.04,00.03,23.54,37.93,1009.61,179.5,179.7,215
2025-12-03 11:34:53,00.10,115,-00.08,00.04,00.04,23.54,37.88,1009.66,179.5,179.8,213
2025-12-03 11:34:53,00.09,108,-00.07,00.02,00.05,23.54,37.92,1009.65,179.5,179.8,219
2025-12-03 11:34:53,00.09,123,-00.07,00.04,00.04,23.54,37.91,1009.63,179.5,179.7,214
2025-12-03 11:34:53,00.07,121,-00.06,00.04,00.02,23.55,37.88,1009.65,179.5,179.8,216
2025-12-03 11:34:54,00.08,114,-00.07,00.03,00.02,23.57,37.89,1009.68,179.5,179.8,216
2025-12-03 11:34:54,00.09,118,-00.07,00.04,00.03,23.54,37.88,1009.62,179.5,179.8,216
2025-12-03 11:34:54,00.09,118,-00.07,00.04,00.04,23.57,37.89,1009.63,179.5,179.7,218
2025-12-03 11:34:54,00.08,119,-00.06,00.03,00.05,23.56,37.89,1009.64,179.5,179.8,216
2025-12-03 11:34:54,00.07,113,-00.05,00.02,00.04,23.57,37.88,1009.64,179.5,179.8,218
2025-12-03 11:34:55,00.06,131,-00.04,00.04,00.02,23.57,37.88,1009.65,179.5,179.8,216
2025-12-03 11:34:55,00.07,124,-00.05,00.04,00.03,23.57,37.87,1009.67,179.5,179.8,213
