Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2025-12-04 12:50:40,00.14,353,00.02,-00.13,00.05,23.62,36.35,1005.33,-179.0,179.9,024
2025-12-04 12:50:40,00.08,332,00.04,-00.07,00.02,23.77,36.38,1005.29,-179.0,179.9,024
2025-12-04 12:50:40,00.07,323,00.04,-00.05,00.01,23.92,36.38,1005.28,-179.0,179.9,021
2025-12-04 12:50:40,00.11,348,00.02,-00.10,00.02,23.87,36.35,1005.29,-179.0,179.9,024
2025-12-04 12:50:40,00.11,341,00.03,-00.10,00.03,23.77,36.38,1005.31,-179.0,179.9,022
2025-12-04 12:50:40,00.12,342,00.04,-00.11,00.02,23.68,36.33,1005.30,-179.0,179.9,019
2025-12-04 12:50:41,00.09,349,00.02,-00.08,00.03,23.69,36.37,1005.31,-179.0,179.9,022
2025-12-04 12:50:41,00.08,339,00.03,-00.07,00.03,23.70,36.35,1005.29,-179.0,179.9,024
2025-12-04 12:50:41,00.07,319,00.04,-00.05,00.02,23.71,36.35,1005.31,-179.0,179.9,022
2025-12-04 12:50:41,00.05,319,00.03,-00.04,00.01,23.67,36.35,1005.32,-179.0,179.9,020
2025-12-04 12:50:41,00.01,318,00.00,-00.01,00.00,23.68,36.37,1005.33,-179.0,179.9,019
2025-12-04 12:50:41,00.02,287,00.02,-00.01,00.01,23.69,36.37,1005.33,-179.0,179.9,015
2025-12-04 12:50:41,00.04,286,00.04,-00.01,00.00,23.74,36.35,1005.33,-179.0,179.9,024
2025-12-04 12:50:41,00.07,308,00.06,-00.04,00.02,23.83,36.35,1005.31,-179.0,179.9,024
2025-12-04 12:50:41,00.06,268,00.06,00.00,00.03,23.89,36.34,1005.32,-179.0,179.9,023
2025-12-04 12:50:41,00.05,214,00.02,00.03,00.04,23.86,36.34,1005.31,-179.0,179.9,012
2025-12-04 12:50:42,00.03,204,00.01,00.02,00.01,23.77,36.35,1005.30,-179.0,179.9,022
2025-12-04 12:50:42,00.02,022,-00.01,-00.02,00.01,23.67,36.34,1005.29,-179.0,179.9,018
2025-12-04 12:50:42,00.01,228,00.01,00.01,-00.00,23.67,36.33,1005.29,-179.1,179.9,012
2025-12-04 12:50:42,00.02,330,00.01,-00.02,-00.01,23.67,36.34,1005.31,-179.0,179.9,021
2025-12-04 12:50:42,00.02,048,-00.01,-00.01,00.00,23.67,36.31,1005.31,-179.0,179.9,020
2025-12-04 12:50:42,00.04,052,-00.03,-00.02,00.01,23.70,36.34,1005.29,-179.0,179.8,019
2025-12-04 12:50:43,00.06,084,-00.05,-00.00,00.03,23.73,36.30,1005.31,-179.0,179.9,029
2025-12-04 12:50:43,00.03,086,-00.03,-00.00,00.01,23.77,36.34,1005.30,-179.0,179.8,024
2025-12-04 12:50:43,00.05,060,-00.04,-00.02,00.01,23.78,36.34,1005.31,-179.0,179.9,015
2025-12-04 12:50:43,00.07,062,-00.06,-00.03,00.02,23.78,36.34,1005.29,-179.0,179.9,016
2025-12-04 12:50:43,00.06,070,-00.05,-00.02,00.01,23.82,36.34,1005.28,-179.0,179.9,023
2025-12-04 12:50:44,00.06,042,-00.04,-00.04,00.02,23.88,36.35,1005.29,-179.0,179.9,024
2025-12-04 12:50:44,00.07,053,-00.05,-00.04,00.02,23.87,36.35,1005.30,-179.0,179.9,019
2025-12-04 12:50:44,00.07,060,-00.06,-00.03,00.02,23.83,36.30,1005.32,-179.0,179.9,016
2025-12-04 12:50:44,00.09,065,-00.07,-00.03,00.03,23.75,36.35,1005.29,-179.1,179.9,019
2025-12-04 12:50:44,00.09,058,-00.07,-00.05,00.02,23.70,36.31,1005.28,-179.0,179.9,017
2025-12-04 12:50:45,00.10,067,-00.09,-00.04,00.05,23.65,36.31,1005.31,-179.0,179.9,023
2025-12-04 12:50:45,00.10,056,-00.08,-00.05,00.04,23.64,36.33,1005.32,-179.0,179.9,017
2025-12-04 12:50:45,00.05,053,-00.04,-00.03,00.01,23.61,36.33,1005.30,-179.0,179.9,019
2025-12-04 12:50:45,00.06,081,-00.05,-00.01,00.03,23.61,36.33,1005.27,-179.0,179.9,012
2025-12-04 12:50:45,00.07,063,-00.06,-00.03,00.02,23.64,36.34,1005.30,-179.0,179.9,015
2025-12-04 12:50:45,00.09,054,-00.07,-00.05,00.03,23.69,36.31,1005.31,-179.0,179.9,023
2025-12-04 12:50:46,00.08,074,-00.07,-00.02,00.04,23.77,36.33,1005.33,-179.0,179.9,022
2025-12-04 12:50:46,00.08,073,-00.06,-00.02,00.04,23.84,36.36,1005.31,-179.0,179.9,023
2025-12-04 12:50:46,00.05,050,-00.03,-00.03,00.03,23.88,36.35,1005.33,-179.0,179.9,019
2025-12-04 12:50:46,00.05,068,-00.04,-00.02,00.01,23.87,36.39,1005.33,-179.0,179.8,019
2025-12-04 12:50:47,00.06,050,-00.04,-00.04,00.01,23.89,36.33,1005.30,-179.0,179.9,024
2025-12-04 12:50:47,00.06,064,-00.05,-00.02,00.01,23.91,36.35,1005.34,-179.0,179.9,024
2025-12-04 12:50:47,00.07,081,-00.07,-00.01,00.02,23.89,36.37,1005.30,-179.0,179.9,019
2025-12-04 12:50:47,00.08,079,-00.07,-00.01,00.02,23.85,36.35,1005.29,-179.0,179.9,021
2025-12-04 12:50:47,00.08,074,-00.07,-00.02,00.03,23.81,36.33,1005.29,-179.0,179.9,022
2025-12-04 12:50:47,00.07,081,-00.06,-00.01,00.02,23.76,36.34,1005.31,-179.0,179.9,025
2025-12-04 12:50:48,00.08,079,-00.08,-00.01,00.01,23.72,36.33,1005.31,-179.0,179.9,026
2025-12-04 12:50:48,00.08,065,-00.07,-00.03,00.02,23.72,36.36,1005.29,-179.0,179.9,020
2025-12-04 12:50:48,00.07,065,-00.07,-00.03,00.01,23.71,36.39,1005.28,-179.0,179.9,024
2025-12-04 12:50:48,00.07,079,-00.07,-00.01,00.01,23.75,36.36,1005.33,-179.0,179.9,016
2025-12-04 12:50:48,00.07,077,-00.06,-00.02,00.02,23.80,36.35,1005.34,-179.0,179.9,021
2025-12-04 12:50:49,00.08,073,-00.07,-00.02,00.01,23.83,36.37,1005.31,-179.0,179.9,020
2025-12-04 12:50:49,00.07,075,-00.07,-00.02,00.02,23.83,36.33,1005.31,-179.0,179.9,017
2025-12-04 12:50:49,00.07,087,-00.07,-00.00,00.02,23.77,36.39,1005.32,-179.0,179.9,021
2025-12-04 12:50:49,00.07,077,-00.07,-00.02,00.02,23.75,36.36,1005.30,-179.0,179.9,024
2025-12-04 12:50:50,00.05,086,-00.05,-00.00,00.00,23.73,36.40,1005.32,-179.0,179.9,022
2025-12-04 12:50:50,00.07,077,-00.06,-00.02,00.02,23.72,36.36,1005.29,-179.0,179.9,028
2025-12-04 12:50:50,00.06,070,-00.06,-00.02,00.01,23.71,36.37,1005.30,-179.0,179.9,020
2025-12-04 12:50:50,00.06,081,-00.06,-00.01,00.02,23.72,36.35,1005.34,-179.0,179.9,019
2025-12-04 12:50:50,00.07,093,-00.06,00.00,00.03,23.71,36.36,1005.31,-179.0,179.9,018
2025-12-04 12:50:51,00.05,081,-00.05,-00.01,00.02,23.72,36.34,1005.29,-179.0,179.9,025
2025-12-04 12:50:51,00.06,075,-00.05,-00.01,00.02,23.71,36.35,1005.30,-179.0,179.9,020
2025-12-04 12:50:51,00.07,078,-00.07,-00.01,00.01,23.68,36.38,1005.27,-179.0,179.9,017
2025-12-04 12:50:51,00.08,098,-00.08,00.01,-00.00,23.65,36.35,1005.32,-179.0,179.9,022
2025-12-04 12:50:51,00.06,103,-00.06,00.01,-00.01,23.63,36.37,1005.29,-179.0,179.9,021
2025-12-04 12:50:51,00.06,089,-00.06,-00.00,-00.00,23.60,36.35,1005.31,-179.0,179.9,014
2025-12-04 12:50:52,00.08,104,-00.08,00.02,-00.00,23.59,36.39,1005.30,-179.0,179.8,019
2025-12-04 12:50:52,00.08,086,-00.08,-00.01,-00.00,23.60,36.38,1005.31,-179.0,179.9,032
2025-12-04 12:50:52,00.08,071,-00.07,-00.02,00.01,23.62,36.38,1005.27,-179.0,179.9,032
2025-12-04 12:50:52,00.08,064,-00.07,-00.03,00.01,23.65,36.36,1005.31,-179.0,179.9,022
2025-12-04 12:50:52,00.07,076,-00.07,-00.02,00.02,23.73,36.37,1005.32,-179.0,179.9,022
2025-12-04 12:50:53,00.04,058,-00.03,-00.02,00.02,23.83,36.36,1005.33,-179.0,179.9,015
2025-12-04 12:50:53,00.06,037,-00.04,-00.05,00.00,23.83,36.36,1005.31,-179.0,179.9,020
2025-12-04 12:50:53,00.07,054,-00.05,-00.04,00.01,23.81,36.33,1005.29,-179.0,179.9,016
2025-12-04 12:50:53,00.07,065,-00.06,-00.03,00.00,23.84,36.39,1005.31,-179.0,179.9,021
2025-12-04 12:50:53,00.07,075,-00.07,-00.02,00.02,23.86,36.37,1005.31,-179.0,179.9,020
2025-12-04 12:50:54,00.06,080,-00.06,-00.01,00.00,23.91,36.35,1005.31,-179.0,179.9,018
2025-12-04 12:50:54,00.07,065,-00.07,-00.03,00.02,23.93,36.40,1005.29,-179.0,179.9,016
2025-12-04 12:50:54,00.07,058,-00.06,-00.04,00.01,23.97,36.38,1005.31,-179.0,179.9,020
2025-12-04 12:50:54,00.10,044,-00.07,-00.07,00.00,23.99,36.35,1005.29,-179.0,179.9,016
2025-12-04 12:50:55,00.08,051,-00.06,-00.05,00.00,23.89,36.39,1005.32,-179.0,179.8,022
2025-12-04 12:50:55,00.06,063,-00.06,-00.03,00.01,23.84,36.39,1005.31,-179.0,179.9,017
2025-12-04 12:50:55,00.05,063,-00.04,-00.02,00.01,23.89,36.39,1005.32,-179.0,179.9,022
2025-12-04 12:50:55,00.03,038,-00.02,-00.02,00.00,23.93,36.36,1005.28,-179.0,179.9,019
2025-12-04 12:50:55,00.02,013,-00.00,-00.01,00.02,23.93,36.36,1005.29,-179.0,179.8,023
2025-12-04 12:50:55,00.04,019,-00.01,-00.04,00.01,23.94,36.35,1005.30,-179.0,179.9,022
