Timestamp,Wind_Speed,Wind_Direction,U_Vector,V_Vector,W_Vector,Temperature,Relative_Humidity,Pressure,Compass_Heading,Pitch,Roll
2025-12-04 10:27:38,00.07,249,00.06,00.02,00.02,23.25,38.14,1006.91,-179.0,180.0,026
2025-12-04 10:27:38,00.04,245,00.03,00.01,00.01,23.33,38.14,1006.92,-179.0,179.9,021
2025-12-04 10:27:38,00.04,286,00.04,-00.01,00.01,23.39,38.17,1006.87,-179.0,179.9,030
2025-12-04 10:27:38,00.04,289,00.03,-00.01,00.02,23.36,38.13,1006.88,-179.0,-180.0,026
2025-12-04 10:27:38,00.05,292,00.01,-00.01,00.04,23.28,38.14,1006.91,-179.1,180.0,019
2025-12-04 10:27:39,00.05,290,00.02,-00.01,00.04,23.20,38.16,1006.92,-179.1,179.9,028
2025-12-04 10:27:39,00.02,243,00.01,00.00,00.02,23.08,38.14,1006.88,-179.0,179.9,020
2025-12-04 10:27:39,00.03,171,-00.00,00.02,00.01,23.02,38.13,1006.89,-179.0,179.9,022
2025-12-04 10:27:39,00.06,195,00.01,00.05,00.03,22.98,38.11,1006.87,-179.0,179.9,019
2025-12-04 10:27:39,00.05,224,00.04,00.04,00.01,22.96,38.13,1006.89,-179.1,179.9,022
2025-12-04 10:27:39,00.07,243,00.06,00.03,-00.01,23.01,38.09,1006.88,-179.1,179.9,025
2025-12-04 10:27:39,00.06,260,00.05,00.01,00.01,23.02,38.10,1006.93,-179.0,180.0,024
2025-12-04 10:27:39,00.04,240,00.04,00.02,00.00,23.01,38.11,1006.89,-179.0,179.9,023
2025-12-04 10:27:39,00.04,228,00.03,00.03,00.00,23.02,38.09,1006.92,-179.1,180.0,019
2025-12-04 10:27:39,00.03,237,00.03,00.02,-00.00,23.02,38.09,1006.90,-179.1,179.9,022
2025-12-04 10:27:40,00.02,277,00.02,-00.00,00.00,22.97,38.13,1006.88,-179.0,180.0,023
2025-12-04 10:27:40,00.03,230,00.02,00.02,-00.00,22.93,38.12,1006.87,-179.1,179.9,023
2025-12-04 10:27:40,00.03,173,-00.00,00.03,00.00,22.94,38.09,1006.93,-179.0,180.0,019
2025-12-04 10:27:40,00.04,174,-00.00,00.04,00.01,22.96,38.08,1006.88,-179.1,179.9,020
2025-12-04 10:27:40,00.02,129,-00.01,00.01,00.02,23.01,38.08,1006.91,-179.1,179.9,025
2025-12-04 10:27:40,00.02,117,-00.01,00.00,00.02,23.05,38.11,1006.87,-179.1,180.0,022
2025-12-04 10:27:40,00.02,270,00.00,-00.00,00.02,23.00,38.09,1006.90,-179.0,180.0,027
2025-12-04 10:27:41,00.03,108,-00.02,00.01,00.02,22.94,38.11,1006.87,-179.0,180.0,017
2025-12-04 10:27:41,00.03,091,-00.03,00.00,00.01,22.92,38.08,1006.89,-179.1,180.0,021
2025-12-04 10:27:41,00.03,064,-00.03,-00.01,00.01,22.94,38.07,1006.86,-179.1,180.0,012
2025-12-04 10:27:41,00.03,008,-00.00,-00.02,00.02,22.96,38.09,1006.90,-179.0,179.9,019
2025-12-04 10:27:41,00.05,024,-00.01,-00.03,00.04,22.94,38.06,1006.88,-179.1,180.0,027
2025-12-04 10:27:42,00.04,036,-00.02,-00.03,00.02,22.89,38.12,1006.90,-179.1,179.9,019
2025-12-04 10:27:42,00.04,023,-00.02,-00.04,00.01,22.82,38.09,1006.89,-179.0,179.9,015
2025-12-04 10:27:42,00.05,046,-00.03,-00.03,00.01,22.76,38.08,1006.92,-179.1,180.0,023
2025-12-04 10:27:42,00.05,053,-00.04,-00.03,00.02,22.77,38.09,1006.92,-179.0,179.9,021
2025-12-04 10:27:42,00.04,349,00.01,-00.04,-00.00,22.82,38.08,1006.90,-179.0,179.9,028
2025-12-04 10:27:43,00.04,354,00.00,-00.04,-00.01,22.85,38.12,1006.89,-179.0,179.9,027
2025-12-04 10:27:43,00.04,004,-00.00,-00.03,00.02,22.88,38.07,1006.87,-179.0,179.9,021
2025-12-04 10:27:43,00.06,031,-00.03,-00.05,00.02,22.91,38.10,1006.89,-179.0,180.0,016
2025-12-04 10:27:43,00.05,044,-00.03,-00.03,00.01,22.95,38.11,1006.93,-179.0,180.0,023
2025-12-04 10:27:43,00.04,037,-00.02,-00.03,00.02,22.98,38.08,1006.92,-179.1,180.0,027
2025-12-04 10:27:44,00.02,346,00.01,-00.02,00.00,22.97,38.12,1006.88,-179.0,179.9,024
2025-12-04 10:27:44,00.03,338,00.01,-00.02,00.01,22.97,38.11,1006.90,-179.0,179.9,026
2025-12-04 10:27:44,00.04,073,-00.03,-00.01,00.02,22.96,38.09,1006.89,-179.0,179.9,014
2025-12-04 10:27:44,00.04,041,-00.02,-00.02,00.03,22.96,38.08,1006.88,-179.0,179.9,018
2025-12-04 10:27:44,00.03,075,-00.02,-00.01,00.02,22.93,38.08,1006.85,-179.0,180.0,021
2025-12-04 10:27:45,00.03,037,-00.02,-00.03,00.01,22.91,38.10,1006.89,-179.0,180.0,019
2025-12-04 10:27:45,00.03,030,-00.02,-00.03,00.01,22.89,38.06,1006.87,-179.0,180.0,014
2025-12-04 10:27:45,00.06,037,-00.03,-00.04,00.02,22.88,38.09,1006.90,-179.0,180.0,018
2025-12-04 10:27:45,00.05,058,-00.04,-00.03,00.01,22.91,38.09,1006.90,-179.0,180.0,018
2025-12-04 10:27:45,00.06,067,-00.06,-00.02,00.00,22.96,38.07,1006.90,-179.0,180.0,020
2025-12-04 10:27:46,00.09,050,-00.07,-00.06,00.03,22.99,38.09,1006.93,-179.0,180.0,021
2025-12-04 10:27:46,00.12,050,-00.08,-00.07,00.05,23.03,38.09,1006.87,-179.0,180.0,027
2025-12-04 10:27:46,00.09,048,-00.07,-00.06,00.02,23.05,38.07,1006.89,-179.1,180.0,020
2025-12-04 10:27:46,00.10,039,-00.06,-00.07,00.04,22.99,38.06,1006.85,-179.0,180.0,018
2025-12-04 10:27:46,00.10,047,-00.07,-00.06,00.04,22.97,38.06,1006.90,-179.0,180.0,018
2025-12-04 10:27:47,00.09,043,-00.06,-00.06,00.04,22.96,38.09,1006.92,-179.1,179.9,018
2025-12-04 10:27:47,00.09,052,-00.06,-00.05,00.04,22.98,38.07,1006.92,-179.0,179.9,021
2025-12-04 10:27:47,00.09,053,-00.07,-00.05,00.03,22.98,38.07,1006.89,-179.0,180.0,024
2025-12-04 10:27:47,00.08,039,-00.04,-00.05,00.03,22.97,38.08,1006.87,-179.0,180.0,019
2025-12-04 10:27:47,00.07,043,-00.05,-00.05,00.03,22.97,38.09,1006.88,-179.0,-180.0,018
2025-12-04 10:27:48,00.06,053,-00.05,-00.04,00.02,22.98,38.08,1006.88,-179.0,179.9,024
2025-12-04 10:27:48,00.10,059,-00.08,-00.05,00.03,22.98,38.09,1006.88,-179.0,179.9,020
2025-12-04 10:27:48,00.07,072,-00.06,-00.02,00.02,23.05,38.08,1006.91,-179.0,180.0,020
2025-12-04 10:27:48,00.07,079,-00.07,-00.01,00.02,23.12,38.06,1006.90,-179.0,180.0,026
2025-12-04 10:27:48,00.09,087,-00.08,-00.01,00.03,23.18,38.06,1006.89,-179.0,179.9,027
2025-12-04 10:27:49,00.11,076,-00.10,-00.02,00.05,23.18,38.09,1006.89,-179.1,180.0,019
2025-12-04 10:27:49,00.07,069,-00.06,-00.02,00.02,23.17,38.08,1006.88,-179.1,180.0,023
2025-12-04 10:27:49,00.05,098,-00.05,00.01,00.00,23.15,38.08,1006.87,-179.0,179.9,019
2025-12-04 10:27:49,00.03,085,-00.03,-00.00,00.00,23.10,38.08,1006.91,-179.0,180.0,024
2025-12-04 10:27:49,00.06,079,-00.05,-00.01,00.01,23.05,38.03,1006.88,-179.0,180.0,022
2025-12-04 10:27:50,00.05,113,-00.05,00.02,00.00,23.04,38.12,1006.89,-179.0,179.9,018
2025-12-04 10:27:50,00.04,068,-00.04,-00.02,00.01,23.02,38.09,1006.88,-179.0,179.9,023
2025-12-04 10:27:50,00.06,071,-00.05,-00.02,00.01,22.99,38.10,1006.90,-179.1,180.0,017
2025-12-04 10:27:50,00.05,082,-00.04,-00.01,00.02,22.99,38.08,1006.86,-179.0,180.0,029
2025-12-04 10:27:50,00.04,038,-00.02,-00.02,00.03,22.97,38.11,1006.87,-179.1,179.9,020
2025-12-04 10:27:51,00.05,028,-00.02,-00.03,00.03,22.94,38.13,1006.89,-179.0,179.9,026
2025-12-04 10:27:51,00.04,012,-00.01,-00.03,00.03,22.93,38.10,1006.88,-179.0,180.0,025
2025-12-04 10:27:51,00.07,041,-00.04,-00.05,00.03,22.92,38.08,1006.87,-179.0,180.0,023
2025-12-04 10:27:51,00.07,056,-00.05,-00.04,00.03,22.88,38.06,1006.89,-179.1,179.9,021
2025-12-04 10:27:51,00.07,029,-00.03,-00.05,00.05,22.82,38.09,1006.89,-179.0,180.0,024
2025-12-04 10:27:52,00.05,023,-00.01,-00.04,00.03,22.77,38.07,1006.89,-179.0,179.9,022
2025-12-04 10:27:52,00.06,069,-00.05,-00.02,00.03,22.71,38.08,1006.88,-179.0,180.0,024
